# P (Pa)	T (K)	rho (kg/m3)	ad_grad
4.292607717195e+12	1.309353327354e+04	4.234527277421e+03	3.554974166138e-01
4.292607717195e+12	1.339955269659e+04	4.227854360890e+03	3.570501357199e-01
4.292607717195e+12	1.371272434398e+04	4.221048001023e+03	3.582595448009e-01
4.292607717195e+12	1.403321537605e+04	4.214108140119e+03	3.588920357293e-01
4.292607717195e+12	1.436119685999e+04	4.207032867495e+03	3.589055058267e-01
4.292607717195e+12	1.469684386112e+04	4.199820285009e+03	3.582555150080e-01
4.292607717195e+12	1.504033553638e+04	4.192468477675e+03	3.569040724160e-01
4.292607717195e+12	1.539185522990e+04	4.184973803579e+03	3.552906768051e-01
4.292607717195e+12	1.575159057092e+04	4.177333258909e+03	3.536827210949e-01
4.292607717195e+12	1.611973357388e+04	4.169544819691e+03	3.520823728809e-01
4.292607717195e+12	1.649648074098e+04	4.161606480155e+03	3.504919469119e-01
4.292607717195e+12	1.688203316700e+04	4.153516216755e+03	3.489226581829e-01
4.292607717195e+12	1.727659664669e+04	4.145270274237e+03	3.477748794868e-01
4.292607717195e+12	1.768038178457e+04	4.136865607442e+03	3.472984842664e-01
4.292607717195e+12	1.809360410739e+04	4.128300114471e+03	3.475421821579e-01
4.292607717195e+12	1.851648417912e+04	4.119571720330e+03	3.485573826545e-01
4.292607717195e+12	1.894924771874e+04	4.110678439104e+03	3.503759231913e-01
4.292607717195e+12	1.939212572066e+04	4.101620485806e+03	3.521953384745e-01
4.292607717195e+12	1.984535457806e+04	4.092397206127e+03	3.535680675201e-01
4.292607717195e+12	2.030917620905e+04	4.083006929124e+03	3.544605358411e-01
4.292607717195e+12	2.078383818580e+04	4.073448048510e+03	3.548372902219e-01
4.292607717195e+12	2.126959386669e+04	4.063718947598e+03	3.546659431618e-01
4.292607717195e+12	2.176670253153e+04	4.053815493090e+03	3.540725429266e-01
4.292607717195e+12	2.227542952000e+04	4.043734808004e+03	3.531084969185e-01
4.292607717195e+12	2.279604637319e+04	4.033475314719e+03	3.517482705552e-01
4.292607717195e+12	2.332883097864e+04	4.023035520017e+03	3.499649345948e-01
4.292607717195e+12	2.387406771861e+04	4.012413708800e+03	3.477573357821e-01
4.292607717195e+12	2.443204762186e+04	4.001599639222e+03	3.458712302106e-01
4.292607717195e+12	2.500306851906e+04	3.990587331526e+03	3.446904435624e-01
4.292607717195e+12	2.558743520169e+04	3.979374730116e+03	3.442668994425e-01
4.292607717195e+12	2.618545958474e+04	3.967959853249e+03	3.446554109102e-01
4.292607717195e+12	2.679746087326e+04	3.956340338463e+03	3.458811261726e-01
4.292607717195e+12	2.742376573265e+04	3.944502848088e+03	3.471893188043e-01
4.292607717195e+12	2.806470846310e+04	3.932439787359e+03	3.482281420854e-01
4.292607717195e+12	2.872063117798e+04	3.920148300477e+03	3.489771160585e-01
4.292607717195e+12	2.939188398647e+04	3.907625579155e+03	3.494146113390e-01
4.292607717195e+12	3.007882518043e+04	3.894868593793e+03	3.495191963519e-01
4.292607717195e+12	3.078182142565e+04	3.881868579246e+03	3.492977650166e-01
4.292607717195e+12	3.150124795755e+04	3.868619956966e+03	3.487399563468e-01
4.292607717195e+12	3.223748878149e+04	3.855119528173e+03	3.478222461061e-01
4.292607717195e+12	3.299093687771e+04	3.841364142826e+03	3.465198195776e-01
4.292607717195e+12	3.376199441111e+04	3.827350516305e+03	3.448332523654e-01
4.292607717195e+12	3.455107294592e+04	3.813071878947e+03	3.432603684878e-01
4.292607717195e+12	3.535859366535e+04	3.798523536106e+03	3.420158487486e-01
4.292607717195e+12	3.618498759643e+04	3.783702211397e+03	3.411246343230e-01
4.292607717195e+12	3.703069584005e+04	3.768604695008e+03	3.406130658466e-01
4.292607717195e+12	3.789616980645e+04	3.753227672943e+03	3.405129822333e-01
4.292607717195e+12	3.878187145611e+04	3.737564938709e+03	3.409247003404e-01
4.292607717195e+12	3.968827354637e+04	3.721612137364e+03	3.419106160704e-01
4.292607717195e+12	4.061585988377e+04	3.705366083504e+03	3.435108481163e-01
4.292607717195e+12	4.156512558226e+04	3.688823687239e+03	3.457677153925e-01
4.292607717195e+12	4.253657732750e+04	3.671981717368e+03	3.487009959147e-01
4.292607717195e+12	4.353073364732e+04	3.654833378880e+03	3.519627109428e-01
4.292607717195e+12	4.454812518845e+04	3.637374272694e+03	3.554355200919e-01
4.292607717195e+12	4.558929499981e+04	3.619601392632e+03	3.591307346120e-01
4.292607717195e+12	4.665479882234e+04	3.601511863572e+03	3.630602317135e-01
4.292607717195e+12	4.774520538566e+04	3.583102549986e+03	3.671619656363e-01
4.292607717195e+12	4.886109671160e+04	3.564365052965e+03	3.703748467701e-01
4.292607717195e+12	5.000306842491e+04	3.545294618425e+03	3.722790961650e-01
4.292607717195e+12	5.117173007115e+04	3.525888430046e+03	3.727786927281e-01
4.292607717195e+12	5.236770544205e+04	3.506143840485e+03	3.717722767222e-01
4.292607717195e+12	5.359163290849e+04	3.486057614269e+03	3.692484043511e-01
4.292607717195e+12	5.484416576121e+04	3.465617346922e+03	3.663488053978e-01
4.292607717195e+12	5.612597255955e+04	3.444817081973e+03	3.634381335889e-01
4.292607717195e+12	5.743773748827e+04	3.423653972976e+03	3.605188112761e-01
4.292607717195e+12	5.878016072275e+04	3.402125370242e+03	3.575934442164e-01
4.292607717195e+12	6.015395880275e+04	3.380227965002e+03	3.546593680504e-01
4.292607717195e+12	6.155986501484e+04	3.357949065598e+03	3.516539392919e-01
4.292607717195e+12	6.299862978381e+04	3.335282854754e+03	3.485561900735e-01
4.292607717195e+12	6.447102107324e+04	3.312226588130e+03	3.453629186262e-01
4.292607717195e+12	6.597782479540e+04	3.288777755545e+03	3.420707989760e-01
4.292607717195e+12	6.751984523072e+04	3.264932671412e+03	3.388055459384e-01
4.292607717195e+12	6.909790545716e+04	3.240673587376e+03	3.369885825944e-01
4.292607717195e+12	7.071284778943e+04	3.215993264569e+03	3.371180929866e-01
4.292607717195e+12	7.236553422870e+04	3.190888749888e+03	3.393336263312e-01
4.292607717195e+12	7.405684692262e+04	3.165357347131e+03	3.437824412836e-01
4.292607717195e+12	7.578768863626e+04	3.139401938157e+03	3.501224592927e-01
4.292607717195e+12	7.755898323389e+04	3.113074267187e+03	3.534621066074e-01
4.292607717195e+12	7.937167617218e+04	3.086390683044e+03	3.522714796008e-01
4.292607717195e+12	8.122673500480e+04	3.059355134944e+03	3.462267705335e-01
4.292607717195e+12	8.312514989891e+04	3.031972244529e+03	3.349862979604e-01
4.292607717195e+12	8.506793416364e+04	3.004200976566e+03	3.192192997543e-01
4.292607717195e+12	8.705612479100e+04	2.975611984837e+03	3.082146104340e-01
4.292607717195e+12	8.909078300934e+04	2.946071889678e+03	3.046863800955e-01
4.292607717195e+12	9.117299484985e+04	2.915545082509e+03	3.091750704857e-01
4.292607717195e+12	9.330387172620e+04	2.883994489791e+03	3.222510699173e-01
4.292607717195e+12	9.548455102782e+04	2.851722717654e+03	3.434062252841e-01
4.292607717195e+12	9.771619672696e+04	2.821657857070e+03	3.636192691132e-01
4.292607717195e+12	1.000000000000e+05	2.794673045909e+03	3.805831797340e-01
4.512570916732e+12	1.000000000000e+02	5.407472910017e+03	1.000000000006e-01
4.512570916732e+12	1.023371798633e+02	5.225517720711e+03	9.998302733543e-02
4.512570916732e+12	1.047289838236e+02	5.067362928048e+03	9.996960747613e-02
4.512570916732e+12	1.071766885446e+02	4.934891412726e+03	9.996001022883e-02
4.512570916732e+12	1.096816005273e+02	4.830092797522e+03	9.995452053782e-02
4.512570916732e+12	1.122450568085e+02	4.755068908809e+03	9.995343925711e-02
4.512570916732e+12	1.148684256738e+02	4.712039506017e+03	9.995708395965e-02
4.512570916732e+12	1.175531073878e+02	4.703348291941e+03	9.996578978624e-02
4.512570916732e+12	1.203005349423e+02	4.726876742045e+03	9.997907949611e-02
4.512570916732e+12	1.231121748204e+02	4.750704428014e+03	9.999107892039e-02
4.512570916732e+12	1.259895277795e+02	4.767831946041e+03	1.000004167911e-01
4.512570916732e+12	1.289341296526e+02	4.777759515776e+03	1.000068917763e-01
4.512570916732e+12	1.319475521677e+02	4.779959446923e+03	1.000102912590e-01
4.512570916732e+12	1.350314037870e+02	4.774937334151e+03	1.000106609650e-01
4.512570916732e+12	1.381873305654e+02	4.769556422497e+03	1.000096586212e-01
4.512570916732e+12	1.414170170289e+02	4.765212161034e+03	1.000075467388e-01
4.512570916732e+12	1.447221870741e+02	4.761983748404e+03	1.000042480237e-01
4.512570916732e+12	1.481046048881e+02	4.759954833802e+03	9.999968094652e-02
4.512570916732e+12	1.515660758901e+02	4.759163795020e+03	9.999484683788e-02
4.512570916732e+12	1.551084476953e+02	4.759376660866e+03	9.999677796879e-02
4.512570916732e+12	1.587336111010e+02	4.760607037847e+03	1.000072247638e-01
4.512570916732e+12	1.624435010959e+02	4.762926589694e+03	1.000267868193e-01
4.512570916732e+12	1.662400978927e+02	4.766410919416e+03	1.000560966882e-01
4.512570916732e+12	1.701254279853e+02	4.770848590530e+03	1.000876725685e-01
4.512570916732e+12	1.741015652304e+02	4.774538699276e+03	1.000722627621e-01
4.512570916732e+12	1.781706319546e+02	4.777126570925e+03	9.999820187916e-02
4.512570916732e+12	1.823348000868e+02	4.778530241113e+03	9.986136257023e-02
4.512570916732e+12	1.865962923182e+02	4.778663171985e+03	9.965739066467e-02
4.512570916732e+12	1.909573832878e+02	4.777642651006e+03	9.944195059366e-02
4.512570916732e+12	1.954204007974e+02	4.776570889105e+03	9.955638048136e-02
4.512570916732e+12	1.999877270535e+02	4.775631582988e+03	1.000780028316e-01
4.512570916732e+12	2.046617999392e+02	4.774835276761e+03	1.010354640567e-01
4.512570916732e+12	2.094451143151e+02	4.774193113196e+03	1.024589847228e-01
4.512570916732e+12	2.143402233515e+02	4.773706722464e+03	1.039349513502e-01
4.512570916732e+12	2.193497398905e+02	4.773333859100e+03	1.030951779992e-01
4.512570916732e+12	2.244763378413e+02	4.773075165050e+03	9.942661268612e-02
4.512570916732e+12	2.297227536071e+02	4.772939119809e+03	9.273029649904e-02
4.512570916732e+12	2.350917875457e+02	4.772934675865e+03	8.279633828170e-02
4.512570916732e+12	2.405863054644e+02	4.772872057338e+03	7.268658591047e-02
4.512570916732e+12	2.462092401495e+02	4.771752029038e+03	7.879927527454e-02
4.512570916732e+12	2.519635929317e+02	4.769363973768e+03	1.045326313754e-01
4.512570916732e+12	2.578524352884e+02	4.765619528574e+03	1.512663266000e-01
4.512570916732e+12	2.638789104829e+02	4.760425488121e+03	2.204558375304e-01
4.512570916732e+12	2.700462352421e+02	4.754096398266e+03	3.054179696992e-01
4.512570916732e+12	2.763577014736e+02	4.748495740286e+03	3.686123858517e-01
4.512570916732e+12	2.828166780230e+02	4.743928055452e+03	4.035084831867e-01
4.512570916732e+12	2.894266124717e+02	4.740472525459e+03	4.080368106375e-01
4.512570916732e+12	2.961910329773e+02	4.738212785414e+03	3.800129630140e-01
4.512570916732e+12	3.031135501568e+02	4.736951456987e+03	3.243931253685e-01
4.512570916732e+12	3.101978590138e+02	4.735500037026e+03	2.713226487286e-01
4.512570916732e+12	3.174477409109e+02	4.733697956317e+03	2.248183096776e-01
4.512570916732e+12	3.248670655878e+02	4.731522040776e+03	1.854027383142e-01
4.512570916732e+12	3.324597932271e+02	4.728947866368e+03	1.536282374212e-01
4.512570916732e+12	3.402299765678e+02	4.726094962602e+03	1.294475949968e-01
4.512570916732e+12	3.481817630689e+02	4.723550398971e+03	1.108104675499e-01
4.512570916732e+12	3.563193971229e+02	4.721404882162e+03	9.784975767555e-02
4.512570916732e+12	3.646472223213e+02	4.719689421849e+03	9.098716898945e-02
4.512570916732e+12	3.731696837733e+02	4.718436777860e+03	9.066792952277e-02
4.512570916732e+12	3.818913304782e+02	4.717223283353e+03	9.560173762078e-02
4.512570916732e+12	3.908168177536e+02	4.714258061332e+03	9.926523812622e-02
4.512570916732e+12	3.999509097204e+02	4.709238371452e+03	1.008706578212e-01
4.512570916732e+12	4.092984818452e+02	4.702022318960e+03	1.002685202681e-01
4.512570916732e+12	4.188645235435e+02	4.692460253283e+03	9.730106147059e-02
4.512570916732e+12	4.286541408421e+02	4.681391892590e+03	9.545141843321e-02
4.512570916732e+12	4.386725591048e+02	4.672405190901e+03	1.082798529200e-01
4.512570916732e+12	4.489251258219e+02	4.665999729563e+03	1.380704751459e-01
4.512570916732e+12	4.594173134636e+02	4.662367835783e+03	1.860076824527e-01
4.512570916732e+12	4.701547224022e+02	4.661712574011e+03	2.533408162028e-01
4.512570916732e+12	4.811430839003e+02	4.663493131195e+03	3.307721353205e-01
4.512570916732e+12	4.923882631707e+02	4.665251521253e+03	3.819591729097e-01
4.512570916732e+12	5.038962625065e+02	4.666761524244e+03	4.018315896446e-01
4.512570916732e+12	5.156732244855e+02	4.668003645276e+03	3.881200687571e-01
4.512570916732e+12	5.277254352484e+02	4.668957286442e+03	3.384295502821e-01
4.512570916732e+12	5.400593278542e+02	4.669685743551e+03	2.623858500680e-01
4.512570916732e+12	5.526814857145e+02	4.670451710103e+03	1.981414551168e-01
4.512570916732e+12	5.655986461065e+02	4.671278642057e+03	1.497020481145e-01
4.512570916732e+12	5.788177037701e+02	4.672170000744e+03	1.182554414064e-01
4.512570916732e+12	5.923457145876e+02	4.673129424696e+03	1.050559116618e-01
4.512570916732e+12	6.061898993498e+02	4.674118058729e+03	1.060628786943e-01
4.512570916732e+12	6.203576476104e+02	4.675004404676e+03	1.056396916871e-01
4.512570916732e+12	6.348565216305e+02	4.675770834348e+03	1.025142344281e-01
4.512570916732e+12	6.496942604146e+02	4.676407894632e+03	9.649602780497e-02
4.512570916732e+12	6.648787838417e+02	4.676905596978e+03	8.738411981973e-02
4.512570916732e+12	6.804181968927e+02	4.677307766590e+03	7.966486574109e-02
4.512570916732e+12	6.963207939764e+02	4.677766550019e+03	8.722348552732e-02
4.512570916732e+12	7.125950633568e+02	4.678295635917e+03	1.120235703900e-01
4.512570916732e+12	7.292496916841e+02	4.678899484903e+03	1.552750763195e-01
4.512570916732e+12	7.462935686310e+02	4.679582795087e+03	2.182544006728e-01
4.512570916732e+12	7.637357916378e+02	4.680310957426e+03	2.926890357802e-01
4.512570916732e+12	7.815856707684e+02	4.680976805347e+03	3.526727862194e-01
4.512570916732e+12	7.998527336797e+02	4.681568865120e+03	3.955786712292e-01
4.512570916732e+12	8.185467307069e+02	4.682081186825e+03	4.201336439293e-01
4.512570916732e+12	8.376776400683e+02	4.682507481668e+03	4.249935771495e-01
4.512570916732e+12	8.572556731909e+02	4.682847923059e+03	4.152500806298e-01
4.512570916732e+12	8.772912801613e+02	4.683113821195e+03	4.069075159848e-01
4.512570916732e+12	8.977951553033e+02	4.683300445006e+03	4.009469702755e-01
4.512570916732e+12	9.187782428863e+02	4.683401898954e+03	3.975459814664e-01
4.512570916732e+12	9.402517429670e+02	4.683411958532e+03	3.968919999225e-01
4.512570916732e+12	9.622271173675e+02	4.683313227509e+03	3.982410601990e-01
4.512570916732e+12	9.847160957934e+02	4.683071228314e+03	3.994057171077e-01
4.512570916732e+12	1.007730682094e+03	4.682674730830e+03	4.002656890756e-01
4.512570916732e+12	1.031283160672e+03	4.682113085425e+03	4.007981593305e-01
4.512570916732e+12	1.055386103037e+03	4.681375060703e+03	4.009790355826e-01
4.512570916732e+12	1.080052374516e+03	4.680475877414e+03	4.009454694862e-01
4.512570916732e+12	1.105295141126e+03	4.679468225241e+03	4.010621575657e-01
4.512570916732e+12	1.131127876594e+03	4.678347962469e+03	4.013549475975e-01
4.512570916732e+12	1.157564369553e+03	4.677108245557e+03	4.018361542645e-01
4.512570916732e+12	1.184618730903e+03	4.675741871847e+03	4.025187677889e-01
4.512570916732e+12	1.212305401338e+03	4.674248241095e+03	4.022015376744e-01
4.512570916732e+12	1.240639159059e+03	4.672635287685e+03	3.981294014874e-01
4.512570916732e+12	1.269635127660e+03	4.670896768511e+03	3.899437982827e-01
4.512570916732e+12	1.299308784200e+03	4.669025593606e+03	3.773585644702e-01
4.512570916732e+12	1.329675967466e+03	4.667014310793e+03	3.600718620760e-01
4.512570916732e+12	1.360752886424e+03	4.664886387655e+03	3.409601125887e-01
4.512570916732e+12	1.392556128874e+03	4.662701126642e+03	3.265807466313e-01
4.512570916732e+12	1.425102670303e+03	4.660458792853e+03	3.174898304305e-01
4.512570916732e+12	1.458409882944e+03	4.658157768690e+03	3.140769472764e-01
4.512570916732e+12	1.492495545052e+03	4.655796385329e+03	3.167533640004e-01
4.512570916732e+12	1.527377850391e+03	4.653386503652e+03	3.241453388211e-01
4.512570916732e+12	1.563075417946e+03	4.650954083178e+03	3.330193009904e-01
4.512570916732e+12	1.599607301861e+03	4.648500880311e+03	3.433805617714e-01
4.512570916732e+12	1.636993001612e+03	4.646028114962e+03	3.553244081842e-01
4.512570916732e+12	1.675252472408e+03	4.643537116214e+03	3.689512165514e-01
4.512570916732e+12	1.714406135852e+03	4.641038781812e+03	3.827745435936e-01
4.512570916732e+12	1.754474890833e+03	4.638552944541e+03	3.938292397923e-01
4.512570916732e+12	1.795480124688e+03	4.636083626092e+03	4.018408362309e-01
4.512570916732e+12	1.837443724611e+03	4.633634741180e+03	4.065820843118e-01
4.512570916732e+12	1.880388089341e+03	4.631210462884e+03	4.078130410615e-01
4.512570916732e+12	1.924336141116e+03	4.628808659897e+03	4.060821608581e-01
4.512570916732e+12	1.969311337907e+03	4.626422042825e+03	4.025876606748e-01
4.512570916732e+12	2.015337685942e+03	4.624054135827e+03	3.972316405135e-01
4.512570916732e+12	2.062439752514e+03	4.621708898791e+03	3.898864246169e-01
4.512570916732e+12	2.110642679102e+03	4.619390550739e+03	3.804173728918e-01
4.512570916732e+12	2.159972194783e+03	4.617098262901e+03	3.689774832555e-01
4.512570916732e+12	2.210454629971e+03	4.614827617213e+03	3.559269850008e-01
4.512570916732e+12	2.262116930469e+03	4.612582552053e+03	3.411716118933e-01
4.512570916732e+12	2.314986671851e+03	4.610367384612e+03	3.246053187300e-01
4.512570916732e+12	2.369092074183e+03	4.608186708866e+03	3.061164512905e-01
4.512570916732e+12	2.424462017082e+03	4.606038623881e+03	2.877497145250e-01
4.512570916732e+12	2.481126055138e+03	4.603917232783e+03	2.729146267487e-01
4.512570916732e+12	2.539114433680e+03	4.601826679837e+03	2.619180427609e-01
4.512570916732e+12	2.598458104929e+03	4.599771488781e+03	2.550475939819e-01
4.512570916732e+12	2.659188744513e+03	4.597756468925e+03	2.526069938385e-01
4.512570916732e+12	2.721338768375e+03	4.595764796074e+03	2.553833443856e-01
4.512570916732e+12	2.784941350081e+03	4.593768033270e+03	2.644352170343e-01
4.512570916732e+12	2.850030438518e+03	4.591767759037e+03	2.802085774791e-01
4.512570916732e+12	2.916640776024e+03	4.589765932172e+03	3.031683724806e-01
4.512570916732e+12	2.984807916924e+03	4.587764653764e+03	3.338049737835e-01
4.512570916732e+12	3.054568246515e+03	4.585758822513e+03	3.660142871201e-01
4.512570916732e+12	3.125959000482e+03	4.583740129639e+03	3.906891459309e-01
4.512570916732e+12	3.199018284775e+03	4.581709825024e+03	4.072091089980e-01
4.512570916732e+12	3.273785095949e+03	4.579669319320e+03	4.149706661871e-01
4.512570916732e+12	3.350299341977e+03	4.577620135693e+03	4.133366755367e-01
4.512570916732e+12	3.428601863557e+03	4.575544044938e+03	4.068151214879e-01
4.512570916732e+12	3.508734455903e+03	4.573415480705e+03	4.018224080944e-01
4.512570916732e+12	3.590739891061e+03	4.571232934556e+03	3.984985853169e-01
4.512570916732e+12	3.674661940737e+03	4.568994944633e+03	3.969670978875e-01
4.512570916732e+12	3.760545399658e+03	4.566700005443e+03	3.973582688061e-01
4.512570916732e+12	3.848436109487e+03	4.564350061913e+03	3.986941271393e-01
4.512570916732e+12	3.938380983288e+03	4.561948050235e+03	3.996730756729e-01
4.512570916732e+12	4.030428030568e+03	4.559492897235e+03	4.002656175879e-01
4.512570916732e+12	4.124626382901e+03	4.556983502681e+03	4.004433667788e-01
4.512570916732e+12	4.221026320157e+03	4.554418747330e+03	4.001763584066e-01
4.512570916732e+12	4.319679297334e+03	4.551797720803e+03	3.998316506857e-01
4.512570916732e+12	4.420637972029e+03	4.549119544013e+03	3.998629320927e-01
4.512570916732e+12	4.523956232538e+03	4.546383075741e+03	4.002975512575e-01
4.512570916732e+12	4.629689226627e+03	4.543587157067e+03	4.011639741128e-01
4.512570916732e+12	4.737893390963e+03	4.540730611606e+03	4.024922322518e-01
4.512570916732e+12	4.848626481239e+03	4.537814672433e+03	4.030491207273e-01
4.512570916732e+12	4.961947603003e+03	4.534840918289e+03	4.014139599441e-01
4.512570916732e+12	5.077917243205e+03	4.531808487177e+03	3.974309983573e-01
4.512570916732e+12	5.196597302486e+03	4.528716519623e+03	3.909361437783e-01
4.512570916732e+12	5.318051128214e+03	4.525564160322e+03	3.817563237882e-01
4.512570916732e+12	5.442343548300e+03	4.522354956465e+03	3.715638244814e-01
4.512570916732e+12	5.569540905800e+03	4.519092816128e+03	3.621704087069e-01
4.512570916732e+12	5.699711094326e+03	4.515777545700e+03	3.536438062604e-01
4.512570916732e+12	5.832923594286e+03	4.512408996396e+03	3.460556496499e-01
4.512570916732e+12	5.969249509971e+03	4.508987067453e+03	3.394816135329e-01
4.512570916732e+12	6.108761607505e+03	4.505511203286e+03	3.338381314830e-01
4.512570916732e+12	6.251534353690e+03	4.501980895511e+03	3.290434783574e-01
4.512570916732e+12	6.397643955748e+03	4.498396138750e+03	3.251638712476e-01
4.512570916732e+12	6.547168402005e+03	4.494756987416e+03	3.222692680867e-01
4.512570916732e+12	6.700187503510e+03	4.491063553794e+03	3.204329416941e-01
4.512570916732e+12	6.856782936642e+03	4.487311008002e+03	3.192296766422e-01
4.512570916732e+12	7.017038286704e+03	4.483494805400e+03	3.182598703729e-01
4.512570916732e+12	7.181039092537e+03	4.479614595387e+03	3.175413493728e-01
4.512570916732e+12	7.348872892180e+03	4.475670072949e+03	3.170929417474e-01
4.512570916732e+12	7.520629269592e+03	4.471660968952e+03	3.169353974912e-01
4.512570916732e+12	7.696399902471e+03	4.467581806231e+03	3.174341980895e-01
4.512570916732e+12	7.876278611187e+03	4.463427672468e+03	3.189228193950e-01
4.512570916732e+12	8.060361408861e+03	4.459197778575e+03	3.214706524605e-01
4.512570916732e+12	8.248746552615e+03	4.454891362568e+03	3.251508976261e-01
4.512570916732e+12	8.441534596013e+03	4.450507654089e+03	3.300367076379e-01
4.512570916732e+12	8.638828442740e+03	4.446036916194e+03	3.352530786214e-01
4.512570916732e+12	8.840733401525e+03	4.441470768414e+03	3.400691634298e-01
4.512570916732e+12	9.047357242349e+03	4.436807410209e+03	3.444509118000e-01
4.512570916732e+12	9.258810253974e+03	4.432045019259e+03	3.483623098376e-01
4.512570916732e+12	9.475205302807e+03	4.427181727188e+03	3.517636474573e-01
4.512570916732e+12	9.696657893146e+03	4.422211763971e+03	3.543570237335e-01
4.512570916732e+12	9.923286228833e+03	4.417130090027e+03	3.558917794170e-01
4.512570916732e+12	1.015521127635e+04	4.411934304738e+03	3.562902443185e-01
4.512570916732e+12	1.039255682937e+04	4.406621961322e+03	3.554704299848e-01
4.512570916732e+12	1.063544957486e+04	4.401190578934e+03	3.533570043702e-01
4.512570916732e+12	1.088401916069e+04	4.395639061537e+03	3.511314043379e-01
4.512570916732e+12	1.113839826483e+04	4.389965925610e+03	3.496709933184e-01
4.512570916732e+12	1.139872266616e+04	4.384168713197e+03	3.490323006614e-01
4.512570916732e+12	1.166513131698e+04	4.378244927074e+03	3.492750044485e-01
4.512570916732e+12	1.193776641714e+04	4.372192070644e+03	3.504546700977e-01
4.512570916732e+12	1.221677348997e+04	4.366011010104e+03	3.519982963402e-01
4.512570916732e+12	1.250230145991e+04	4.359701626627e+03	3.535122257967e-01
4.512570916732e+12	1.279450273208e+04	4.353261684314e+03	3.549926539529e-01
4.512570916732e+12	1.309353327354e+04	4.346688931100e+03	3.564355402836e-01
4.512570916732e+12	1.339955269659e+04	4.339981148428e+03	3.578320709964e-01
4.512570916732e+12	1.371272434398e+04	4.333139333648e+03	3.588709003483e-01
4.512570916732e+12	1.403321537605e+04	4.326163450268e+03	3.593360696671e-01
4.512570916732e+12	1.436119685999e+04	4.319051586687e+03	3.591858950309e-01
4.512570916732e+12	1.469684386112e+04	4.311801844407e+03	3.583763811012e-01
4.512570916732e+12	1.504033553638e+04	4.304412299254e+03	3.568702240208e-01
4.512570916732e+12	1.539185522990e+04	4.296878792143e+03	3.551192228453e-01
4.512570916732e+12	1.575159057092e+04	4.289197982255e+03	3.533990134723e-01
4.512570916732e+12	1.611973357388e+04	4.281367787335e+03	3.517137069925e-01
4.512570916732e+12	1.649648074098e+04	4.273386140794e+03	3.500676709606e-01
4.512570916732e+12	1.688203316700e+04	4.265250979702e+03	3.484739875841e-01
4.512570916732e+12	1.727659664669e+04	4.256959577768e+03	3.473216518410e-01
4.512570916732e+12	1.768038178457e+04	4.248509501021e+03	3.468544632810e-01
4.512570916732e+12	1.809360410739e+04	4.239898701299e+03	3.471221091431e-01
4.512570916732e+12	1.851648417912e+04	4.231125161089e+03	3.481770303898e-01
4.512570916732e+12	1.894924771874e+04	4.222186928346e+03	3.500522357026e-01
4.512570916732e+12	1.939212572066e+04	4.213083226275e+03	3.519495985800e-01
4.512570916732e+12	1.984535457806e+04	4.203812845821e+03	3.534246534560e-01
4.512570916732e+12	2.030917620905e+04	4.194374071072e+03	3.544454622982e-01
4.512570916732e+12	2.078383818580e+04	4.184765249084e+03	3.549782970361e-01
4.512570916732e+12	2.126959386669e+04	4.174984730110e+03	3.549918158763e-01
4.512570916732e+12	2.176670253153e+04	4.165028834600e+03	3.545886062414e-01
4.512570916732e+12	2.227542952000e+04	4.154894916833e+03	3.538078248281e-01
4.512570916732e+12	2.279604637319e+04	4.144581401205e+03	3.526232374434e-01
4.512570916732e+12	2.332883097864e+04	4.134086797536e+03	3.510071734539e-01
4.512570916732e+12	2.387406771861e+04	4.123409387370e+03	3.489580267693e-01
4.512570916732e+12	2.443204762186e+04	4.112538721151e+03	3.472301903033e-01
4.512570916732e+12	2.500306851906e+04	4.101468711585e+03	3.462116797493e-01
4.512570916732e+12	2.558743520169e+04	4.090197287533e+03	3.459545269259e-01
4.512570916732e+12	2.618545958474e+04	4.078722451829e+03	3.465136563242e-01
4.512570916732e+12	2.679746087326e+04	4.067041823907e+03	3.479138420883e-01
4.512570916732e+12	2.742376573265e+04	4.055141980260e+03	3.493882818215e-01
4.512570916732e+12	2.806470846310e+04	4.043015275143e+03	3.505790285779e-01
4.512570916732e+12	2.872063117798e+04	4.030658830437e+03	3.514644065249e-01
4.512570916732e+12	2.939188398647e+04	4.018069815392e+03	3.520215217315e-01
4.512570916732e+12	3.007882518043e+04	4.005245151001e+03	3.522279513404e-01
4.512570916732e+12	3.078182142565e+04	3.992175458363e+03	3.520967947456e-01
4.512570916732e+12	3.150124795755e+04	3.978854848607e+03	3.516199042232e-01
4.512570916732e+12	3.223748878149e+04	3.965280036777e+03	3.507729946086e-01
4.512570916732e+12	3.299093687771e+04	3.951447783123e+03	3.495304468297e-01
4.512570916732e+12	3.376199441111e+04	3.937354707594e+03	3.478924159363e-01
4.512570916732e+12	3.455107294592e+04	3.922993903414e+03	3.463642645026e-01
4.512570916732e+12	3.535859366535e+04	3.908360556167e+03	3.451636390772e-01
4.512570916732e+12	3.618498759643e+04	3.893451279772e+03	3.443153721711e-01
4.512570916732e+12	3.703069584005e+04	3.878262750110e+03	3.438456890037e-01
4.512570916732e+12	3.789616980645e+04	3.862791536279e+03	3.437865135341e-01
4.512570916732e+12	3.878187145611e+04	3.847031346771e+03	3.442416897565e-01
4.512570916732e+12	3.968827354637e+04	3.830977714553e+03	3.452750947518e-01
