15.5856023  2.1972E+01  3.200174  2338.9  1.1393E+00
15.5609522  2.2387E+01  3.196315  2348.0  1.1468E+00
15.5362009  2.2805E+01  3.192455  2357.1  1.1542E+00
15.5113499  2.3226E+01  3.188596  2366.1  1.1616E+00
15.4864006  2.3650E+01  3.184737  2375.1  1.1690E+00
15.4613547  2.4078E+01  3.180878  2384.2  1.1763E+00
15.4362134  2.4508E+01  3.177018  2393.2  1.1837E+00
15.4109732  2.4941E+01  3.173159  2402.3  1.1913E+00
15.3856326  2.5378E+01  3.169300  2411.4  1.1990E+00
15.3601930  2.5817E+01  3.165441  2420.5  1.2065E+00
15.3346557  2.6260E+01  3.161581  2429.6  1.2141E+00
15.3090220  2.6706E+01  3.157722  2438.8  1.2216E+00
15.2832930  2.7155E+01  3.153863  2448.0  1.2291E+00
15.2574703  2.7607E+01  3.150004  2457.2  1.2366E+00
15.2315549  2.8062E+01  3.146144  2466.5  1.2440E+00
15.2055481  2.8520E+01  3.142285  2475.9  1.2514E+00
15.1794511  2.8982E+01  3.138426  2485.3  1.2588E+00
15.1532652  2.9446E+01  3.134567  2494.7  1.2662E+00
15.1269913  2.9913E+01  3.130707  2504.3  1.2736E+00
15.1006301  3.0384E+01  3.126848  2513.9  1.2809E+00
15.0741829  3.0857E+01  3.122989  2523.5  1.2883E+00
15.0476507  3.1334E+01  3.119130  2533.2  1.2956E+00
15.0210347  3.1814E+01  3.115270  2543.0  1.3028E+00
14.9943361  3.2296E+01  3.111411  2552.8  1.3101E+00
14.9675560  3.2782E+01  3.107552  2562.6  1.3173E+00
14.9406955  3.3271E+01  3.103693  2572.4  1.3245E+00
14.9137558  3.3762E+01  3.099833  2582.2  1.3317E+00
14.8867378  3.4257E+01  3.095974  2591.9  1.3389E+00
14.8596428  3.4755E+01  3.092115  2601.6  1.3460E+00
14.8324719  3.5255E+01  3.088256  2611.3  1.3531E+00
14.8052259  3.5759E+01  3.084396  2620.9  1.3602E+00
14.7779062  3.6266E+01  3.080537  2630.4  1.3673E+00
14.7505141  3.6775E+01  3.076678  2639.9  1.3743E+00
14.7230512  3.7288E+01  3.072819  2649.2  1.3813E+00
14.6955185  3.7803E+01  3.068959  2658.5  1.3883E+00
14.6679172  3.8322E+01  3.065100  2667.6  1.3952E+00
14.6402481  3.8843E+01  3.061241  2676.6  1.4021E+00
14.6125124  3.9367E+01  3.057382  2685.4  1.4090E+00
14.5847110  3.9895E+01  3.053523  2694.2  1.4159E+00
14.5568448  4.0425E+01  3.049663  2702.7  1.4228E+00
14.5289150  4.0958E+01  3.045804  2711.2  1.4296E+00
14.5009224  4.1494E+01  3.041945  2719.4  1.4364E+00
14.4728680  4.2032E+01  3.038086  2727.5  1.4432E+00
14.4447528  4.2574E+01  3.034226  2735.4  1.4500E+00
14.4165777  4.3118E+01  3.030367  2743.1  1.4568E+00
14.3883422  4.3666E+01  3.026508  2750.6  1.4637E+00
14.3600463  4.4216E+01  3.022649  2757.9  1.4705E+00
14.3316907  4.4769E+01  3.018789  2765.0  1.4774E+00
14.3032766  4.5325E+01  3.014930  2771.9  1.4841E+00
14.2748063  4.5884E+01  3.011071  2778.7  1.4908E+00
14.2462812  4.6446E+01  3.007212  2785.2  1.4975E+00
14.2177020  4.7011E+01  3.003352  2791.6  1.5042E+00
14.1890698  4.7578E+01  2.999493  2797.9  1.5108E+00
14.1603853  4.8148E+01  2.995634  2804.0  1.5175E+00
14.1316494  4.8721E+01  2.991775  2810.0  1.5241E+00
14.1028631  4.9297E+01  2.987915  2815.9  1.5307E+00
14.0740271  4.9876E+01  2.984056  2821.6  1.5373E+00
14.0451424  5.0458E+01  2.980197  2827.3  1.5438E+00
14.0162098  5.1042E+01  2.976338  2832.9  1.5504E+00
13.9872301  5.1629E+01  2.972478  2838.4  1.5569E+00
13.9582041  5.2219E+01  2.968619  2843.8  1.5634E+00
13.9291328  5.2811E+01  2.964760  2849.2  1.5699E+00
13.9000169  5.3407E+01  2.960901  2854.5  1.5764E+00
13.8708572  5.4005E+01  2.957041  2859.7  1.5829E+00
13.8416546  5.4606E+01  2.953182  2865.0  1.5893E+00
13.8124099  5.5210E+01  2.949323  2870.2  1.5958E+00
