# K2-18b_model2_neptune_like
# Calculated total mass (Me): 8.6323368496
# Calculated total radius (Re): 2.6479532256
# Calculated surface pressure (bar): 0.3016368775
# Calculated surface density (kg m-3): 0.0332371821
# Mass at layer boundaries (Me): 1.2820836947 3.8849437859 8.6305908010 8.6323368496
# Radius at layer boundaries (Re): 0.6978512008 1.2764102967 2.4099686078 2.6479532256
# Pressure at layer boundaries (GPa): 1098.3905876140 352.3406063553 0.0466341277 0.0000301637
# Temperature at layer boundaries (K): 8000.0000000000 8000.0000000000 1801.1224160149 255.5069202060
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
3.7223414053e+25	1.1613910000e+07	1.1328690216e+11	2700.3209731541	5921.9650445483	water
3.7223871755e+25	1.1614010000e+07	1.1328192845e+11	2700.2822886314	5921.9061335579	water
3.7224329457e+25	1.1614110000e+07	1.1327695484e+11	2700.2436049158	5921.8472224784	water
3.7224787161e+25	1.1614210000e+07	1.1327198132e+11	2700.2049220073	5921.7883113096	water
3.7225244867e+25	1.1614310000e+07	1.1326700790e+11	2700.1662399059	5921.7294000515	water
3.7225702573e+25	1.1614410000e+07	1.1326203457e+11	2700.1275586116	5921.6704887040	water
3.7226160281e+25	1.1614510000e+07	1.1325706134e+11	2700.0888781244	5921.6115772670	water
3.7226617990e+25	1.1614610000e+07	1.1325208821e+11	2700.0501984442	5921.5526657405	water
3.7227075701e+25	1.1614710000e+07	1.1324711517e+11	2700.0115195710	5921.4937541244	water
3.7227533413e+25	1.1614810000e+07	1.1324214222e+11	2699.9728415049	5921.4348424186	water
3.7227991126e+25	1.1614910000e+07	1.1323716938e+11	2699.9341642457	5921.3759306231	water
3.7228448841e+25	1.1615010000e+07	1.1323219662e+11	2699.8954877935	5921.3170187378	water
3.7228906557e+25	1.1615110000e+07	1.1322722397e+11	2699.8568121483	5921.2581067626	water
3.7229364274e+25	1.1615210000e+07	1.1322225141e+11	2699.8181373100	5921.1991946975	water
3.7229821992e+25	1.1615310000e+07	1.1321727894e+11	2699.7794632787	5921.1402825424	water
3.7230279712e+25	1.1615410000e+07	1.1321230657e+11	2699.7407900543	5921.0813702972	water
3.7230737434e+25	1.1615510000e+07	1.1320733430e+11	2699.7021176368	5921.0224579619	water
3.7231195156e+25	1.1615610000e+07	1.1320236212e+11	2699.6634460261	5920.9635455363	water
3.7231652880e+25	1.1615710000e+07	1.1319739004e+11	2699.6247752224	5920.9046330205	water
3.7232110605e+25	1.1615810000e+07	1.1319241805e+11	2699.5861052254	5920.8457204144	water
3.7232568332e+25	1.1615910000e+07	1.1318744616e+11	2699.5474360354	5920.7868077178	water
3.7233026059e+25	1.1616010000e+07	1.1318247437e+11	2699.5087676521	5920.7278949308	water
3.7233483788e+25	1.1616110000e+07	1.1317750267e+11	2699.4701000757	5920.6689820532	water
3.7233941519e+25	1.1616210000e+07	1.1317253107e+11	2699.4314333060	5920.6100690850	water
3.7234399251e+25	1.1616310000e+07	1.1316755956e+11	2699.3927673431	5920.5511560261	water
3.7234856984e+25	1.1616410000e+07	1.1316258815e+11	2699.3541021869	5920.4922428764	water
3.7235314718e+25	1.1616510000e+07	1.1315761683e+11	2699.3154378375	5920.4333296360	water
3.7235772454e+25	1.1616610000e+07	1.1315264561e+11	2699.2767742948	5920.3744163046	water
3.7236230191e+25	1.1616710000e+07	1.1314767448e+11	2699.2381115589	5920.3155028823	water
3.7236687930e+25	1.1616810000e+07	1.1314270345e+11	2699.1994496296	5920.2565893689	water
3.7237145669e+25	1.1616910000e+07	1.1313773252e+11	2699.1607885070	5920.1976757645	water
3.7237603410e+25	1.1617010000e+07	1.1313276168e+11	2699.1221281910	5920.1387620689	water
3.7238061153e+25	1.1617110000e+07	1.1312779094e+11	2699.0834686817	5920.0798482821	water
3.7238518896e+25	1.1617210000e+07	1.1312282029e+11	2699.0448099790	5920.0209344040	water
3.7238976641e+25	1.1617310000e+07	1.1311784974e+11	2699.0061520829	5919.9620204345	water
3.7239434388e+25	1.1617410000e+07	1.1311287929e+11	2698.9674949935	5919.9031063736	water
3.7239892135e+25	1.1617510000e+07	1.1310790893e+11	2698.9288387105	5919.8441922212	water
3.7240349884e+25	1.1617610000e+07	1.1310293866e+11	2698.8901832342	5919.7852779772	water
3.7240807635e+25	1.1617710000e+07	1.1309796849e+11	2698.8515285644	5919.7263636416	water
3.7241265386e+25	1.1617810000e+07	1.1309299842e+11	2698.8128747011	5919.6674492143	water
3.7241723139e+25	1.1617910000e+07	1.1308802844e+11	2698.7742216444	5919.6085346952	water
3.7242180894e+25	1.1618010000e+07	1.1308305856e+11	2698.7355693941	5919.5496200842	water
3.7242638649e+25	1.1618110000e+07	1.1307808878e+11	2698.6969179503	5919.4907053814	water
3.7243096406e+25	1.1618210000e+07	1.1307311909e+11	2698.6582673130	5919.4317905866	water
3.7243554165e+25	1.1618310000e+07	1.1306814949e+11	2698.6196174822	5919.3728756997	water
3.7244011924e+25	1.1618410000e+07	1.1306317999e+11	2698.5809684577	5919.3139607207	water
3.7244469685e+25	1.1618510000e+07	1.1305821059e+11	2698.5423202397	5919.2550456496	water
3.7244927447e+25	1.1618610000e+07	1.1305324128e+11	2698.5036728281	5919.1961304862	water
3.7245385211e+25	1.1618710000e+07	1.1304827207e+11	2698.4650262229	5919.1372152304	water
3.7245842976e+25	1.1618810000e+07	1.1304330295e+11	2698.4263804240	5919.0782998823	water
3.7246300742e+25	1.1618910000e+07	1.1303833393e+11	2698.3877354315	5919.0193844417	water
3.7246758510e+25	1.1619010000e+07	1.1303336501e+11	2698.3490912453	5918.9604689086	water
3.7247216278e+25	1.1619110000e+07	1.1302839618e+11	2698.3104478655	5918.9015532830	water
3.7247674049e+25	1.1619210000e+07	1.1302342745e+11	2698.2718052919	5918.8426375646	water
3.7248131820e+25	1.1619310000e+07	1.1301845881e+11	2698.2331635246	5918.7837217535	water
3.7248589593e+25	1.1619410000e+07	1.1301349026e+11	2698.1945225636	5918.7248058497	water
3.7249047367e+25	1.1619510000e+07	1.1300852182e+11	2698.1558824089	5918.6658898530	water
3.7249505143e+25	1.1619610000e+07	1.1300355347e+11	2698.1172430604	5918.6069737633	water
3.7249962919e+25	1.1619710000e+07	1.1299858521e+11	2698.0786045181	5918.5480575806	water
3.7250420698e+25	1.1619810000e+07	1.1299361705e+11	2698.0399667821	5918.4891413049	water
3.7250878477e+25	1.1619910000e+07	1.1298864899e+11	2698.0013298522	5918.4302249361	water
3.7251336258e+25	1.1620010000e+07	1.1298368102e+11	2697.9626937285	5918.3713084740	water
3.7251794040e+25	1.1620110000e+07	1.1297871314e+11	2697.9240584110	5918.3123919187	water
3.7252251823e+25	1.1620210000e+07	1.1297374537e+11	2697.8854238996	5918.2534752700	water
3.7252709608e+25	1.1620310000e+07	1.1296877768e+11	2697.8467901943	5918.1945585279	water
3.7253167394e+25	1.1620410000e+07	1.1296381010e+11	2697.8081572951	5918.1356416923	water
3.7253625182e+25	1.1620510000e+07	1.1295884261e+11	2697.7695252021	5918.0767247632	water
3.7254082970e+25	1.1620610000e+07	1.1295387521e+11	2697.7308939151	5918.0178077405	water
3.7254540760e+25	1.1620710000e+07	1.1294890791e+11	2697.6922634342	5917.9588906241	water
3.7254998552e+25	1.1620810000e+07	1.1294394071e+11	2697.6536337593	5917.8999734140	water
3.7255456344e+25	1.1620910000e+07	1.1293897360e+11	2697.6150048904	5917.8410561100	water
3.7255914138e+25	1.1621010000e+07	1.1293400659e+11	2697.5763768276	5917.7821387122	water
3.7256371934e+25	1.1621110000e+07	1.1292903967e+11	2697.5377495708	5917.7232212204	water
3.7256829730e+25	1.1621210000e+07	1.1292407285e+11	2697.4991231199	5917.6643036345	water
3.7257287528e+25	1.1621310000e+07	1.1291910612e+11	2697.4604974750	5917.6053859546	water
3.7257745328e+25	1.1621410000e+07	1.1291413949e+11	2697.4218726361	5917.5464681806	water
3.7258203128e+25	1.1621510000e+07	1.1290917295e+11	2697.3832486031	5917.4875503123	water
3.7258660930e+25	1.1621610000e+07	1.1290420651e+11	2697.3446253760	5917.4286323497	water
3.7259118733e+25	1.1621710000e+07	1.1289924017e+11	2697.3060029548	5917.3697142927	water
3.7259576538e+25	1.1621810000e+07	1.1289427392e+11	2697.2673813395	5917.3107961413	water
3.7260034344e+25	1.1621910000e+07	1.1288930777e+11	2697.2287605301	5917.2518778954	water
3.7260492151e+25	1.1622010000e+07	1.1288434171e+11	2697.1901405265	5917.1929595550	water
3.7260949960e+25	1.1622110000e+07	1.1287937575e+11	2697.1515213288	5917.1340411199	water
3.7261407770e+25	1.1622210000e+07	1.1287440988e+11	2697.1129029369	5917.0751225901	water
3.7261865581e+25	1.1622310000e+07	1.1286944411e+11	2697.0742853508	5917.0162039655	water
3.7262323393e+25	1.1622410000e+07	1.1286447844e+11	2697.0356685705	5916.9572852461	water
3.7262781207e+25	1.1622510000e+07	1.1285951286e+11	2696.9970525959	5916.8983664318	water
3.7263239023e+25	1.1622610000e+07	1.1285454737e+11	2696.9584374271	5916.8394475225	water
3.7263696839e+25	1.1622710000e+07	1.1284958198e+11	2696.9198230641	5916.7805285181	water
3.7264154657e+25	1.1622810000e+07	1.1284461669e+11	2696.8812095068	5916.7216094187	water
3.7264612476e+25	1.1622910000e+07	1.1283965149e+11	2696.8425967551	5916.6626902240	water
3.7265070296e+25	1.1623010000e+07	1.1283468639e+11	2696.8039848092	5916.6037709341	water
3.7265528118e+25	1.1623110000e+07	1.1282972138e+11	2696.7653736690	5916.5448515489	water
3.7265985941e+25	1.1623210000e+07	1.1282475647e+11	2696.7267633344	5916.4859320683	water
3.7266443766e+25	1.1623310000e+07	1.1281979166e+11	2696.6881538055	5916.4270124923	water
3.7266901592e+25	1.1623410000e+07	1.1281482694e+11	2696.6495450822	5916.3680928207	water
3.7267359419e+25	1.1623510000e+07	1.1280986231e+11	2696.6109371645	5916.3091730535	water
3.7267817247e+25	1.1623610000e+07	1.1280489778e+11	2696.5723300524	5916.2502531907	water
3.7268275077e+25	1.1623710000e+07	1.1279993335e+11	2696.5337237458	5916.1913332321	water
3.7268732908e+25	1.1623810000e+07	1.1279496901e+11	2696.4951182449	5916.1324131778	water
3.7269190740e+25	1.1623910000e+07	1.1279000477e+11	2696.4565135495	5916.0734930276	water
3.7269648574e+25	1.1624010000e+07	1.1278504062e+11	2696.4179096596	5916.0145727814	water
3.7270106409e+25	1.1624110000e+07	1.1278007657e+11	2696.3793065753	5915.9556524392	water
3.7270564245e+25	1.1624210000e+07	1.1277511262e+11	2696.3407042964	5915.8967320010	water
3.7271022083e+25	1.1624310000e+07	1.1277014876e+11	2696.3021028230	5915.8378114666	water
3.7271479922e+25	1.1624410000e+07	1.1276518499e+11	2696.2635021551	5915.7788908361	water
3.7271937762e+25	1.1624510000e+07	1.1276022132e+11	2696.2249022927	5915.7199701092	water
3.7272395604e+25	1.1624610000e+07	1.1275525775e+11	2696.1863032357	5915.6610492860	water
3.7272853447e+25	1.1624710000e+07	1.1275029427e+11	2696.1477049841	5915.6021283664	water
3.7273311291e+25	1.1624810000e+07	1.1274533089e+11	2696.1091075379	5915.5432073503	water
3.7273769137e+25	1.1624910000e+07	1.1274036760e+11	2696.0705108971	5915.4842862377	water
3.7274226984e+25	1.1625010000e+07	1.1273540441e+11	2696.0319150616	5915.4253650284	water
3.7274684832e+25	1.1625110000e+07	1.1273044131e+11	2695.9933200316	5915.3664437225	water
3.7275142682e+25	1.1625210000e+07	1.1272547831e+11	2695.9547258068	5915.3075223198	water
3.7275600533e+25	1.1625310000e+07	1.1272051540e+11	2695.9161323874	5915.2486008203	water
3.7276058385e+25	1.1625410000e+07	1.1271555259e+11	2695.8775397733	5915.1896792239	water
3.7276516238e+25	1.1625510000e+07	1.1271058988e+11	2695.8389479645	5915.1307575305	water
3.7276974093e+25	1.1625610000e+07	1.1270562726e+11	2695.8003569610	5915.0718357401	water
3.7277431949e+25	1.1625710000e+07	1.1270066473e+11	2695.7617667627	5915.0129138526	water
3.7277889807e+25	1.1625810000e+07	1.1269570231e+11	2695.7231773697	5914.9539918680	water
3.7278347666e+25	1.1625910000e+07	1.1269073997e+11	2695.6845887819	5914.8950697861	water
3.7278805526e+25	1.1626010000e+07	1.1268577774e+11	2695.6460009993	5914.8361476069	water
3.7279263387e+25	1.1626110000e+07	1.1268081559e+11	2695.6074140219	5914.7772253303	water
3.7279721250e+25	1.1626210000e+07	1.1267585355e+11	2695.5688278497	5914.7183029563	water
3.7280179114e+25	1.1626310000e+07	1.1267089160e+11	2695.5302424826	5914.6593804848	water
3.7280636980e+25	1.1626410000e+07	1.1266592974e+11	2695.4916579207	5914.6004579158	water
3.7281094846e+25	1.1626510000e+07	1.1266096798e+11	2695.4530741639	5914.5415352490	water
3.7281552715e+25	1.1626610000e+07	1.1265600632e+11	2695.4144912123	5914.4826124846	water
3.7282010584e+25	1.1626710000e+07	1.1265104475e+11	2695.3759090657	5914.4236896224	water
3.7282468455e+25	1.1626810000e+07	1.1264608327e+11	2695.3373277242	5914.3647666623	water
3.7282926327e+25	1.1626910000e+07	1.1264112189e+11	2695.2987471878	5914.3058436043	water
3.7283384200e+25	1.1627010000e+07	1.1263616061e+11	2695.2601674565	5914.2469204484	water
3.7283842075e+25	1.1627110000e+07	1.1263119942e+11	2695.2215885301	5914.1879971943	water
3.7284299951e+25	1.1627210000e+07	1.1262623833e+11	2695.1830104088	5914.1290738422	water
3.7284757828e+25	1.1627310000e+07	1.1262127733e+11	2695.1444330925	5914.0701503919	water
3.7285215707e+25	1.1627410000e+07	1.1261631643e+11	2695.1058565812	5914.0112268433	water
3.7285673587e+25	1.1627510000e+07	1.1261135563e+11	2695.0672808749	5913.9523031963	water
3.7286131468e+25	1.1627610000e+07	1.1260639492e+11	2695.0287059735	5913.8933794510	water
3.7286589351e+25	1.1627710000e+07	1.1260143430e+11	2694.9901318770	5913.8344556072	water
3.7287047235e+25	1.1627810000e+07	1.1259647378e+11	2694.9515585855	5913.7755316649	water
3.7287505120e+25	1.1627910000e+07	1.1259151336e+11	2694.9129860989	5913.7166076240	water
3.7287963007e+25	1.1628010000e+07	1.1258655303e+11	2694.8744144172	5913.6576834844	water
3.7288420895e+25	1.1628110000e+07	1.1258159279e+11	2694.8358435403	5913.5987592460	water
3.7288878784e+25	1.1628210000e+07	1.1257663266e+11	2694.7972734683	5913.5398349089	water
3.7289336674e+25	1.1628310000e+07	1.1257167261e+11	2694.7587042012	5913.4809104729	water
3.7289794566e+25	1.1628410000e+07	1.1256671267e+11	2694.7201357388	5913.4219859379	water
3.7290252460e+25	1.1628510000e+07	1.1256175281e+11	2694.6815680813	5913.3630613040	water
3.7290710354e+25	1.1628610000e+07	1.1255679306e+11	2694.6430012286	5913.3041365709	water
3.7291168250e+25	1.1628710000e+07	1.1255183340e+11	2694.6044351807	5913.2452117387	water
3.7291626147e+25	1.1628810000e+07	1.1254687383e+11	2694.5658699375	5913.1862868073	water
3.7292084046e+25	1.1628910000e+07	1.1254191436e+11	2694.5273054991	5913.1273617765	water
3.7292541945e+25	1.1629010000e+07	1.1253695499e+11	2694.4887418654	5913.0684366465	water
3.7292999847e+25	1.1629110000e+07	1.1253199571e+11	2694.4501790364	5913.0095114170	water
3.7293457749e+25	1.1629210000e+07	1.1252703652e+11	2694.4116170121	5912.9505860880	water
3.7293915653e+25	1.1629310000e+07	1.1252207743e+11	2694.3730557925	5912.8916606594	water
3.7294373558e+25	1.1629410000e+07	1.1251711844e+11	2694.3344953776	5912.8327351313	water
3.7294831464e+25	1.1629510000e+07	1.1251215954e+11	2694.2959357673	5912.7738095034	water
3.7295289372e+25	1.1629610000e+07	1.1250720074e+11	2694.2573769616	5912.7148837757	water
3.7295747281e+25	1.1629710000e+07	1.1250224203e+11	2694.2188189606	5912.6559579482	water
3.7296205192e+25	1.1629810000e+07	1.1249728342e+11	2694.1802617642	5912.5970320209	water
3.7296663103e+25	1.1629910000e+07	1.1249232490e+11	2694.1417053723	5912.5381059935	water
3.7297121016e+25	1.1630010000e+07	1.1248736648e+11	2694.1031497851	5912.4791798661	water
3.7297578931e+25	1.1630110000e+07	1.1248240816e+11	2694.0645950024	5912.4202536386	water
3.7298036846e+25	1.1630210000e+07	1.1247744992e+11	2694.0260410242	5912.3613273109	water
3.7298494763e+25	1.1630310000e+07	1.1247249179e+11	2693.9874878505	5912.3024008829	water
3.7298952682e+25	1.1630410000e+07	1.1246753375e+11	2693.9489354814	5912.2434743547	water
3.7299410601e+25	1.1630510000e+07	1.1246257580e+11	2693.9103839167	5912.1845477260	water
3.7299868522e+25	1.1630610000e+07	1.1245761796e+11	2693.8718331566	5912.1256209970	water
3.7300326445e+25	1.1630710000e+07	1.1245266020e+11	2693.8332832008	5912.0666941673	water
3.7300784368e+25	1.1630810000e+07	1.1244770254e+11	2693.7947340496	5912.0077672371	water
3.7301242293e+25	1.1630910000e+07	1.1244274498e+11	2693.7561857027	5911.9488402063	water
3.7301700219e+25	1.1631010000e+07	1.1243778751e+11	2693.7176381603	5911.8899130747	water
3.7302158147e+25	1.1631110000e+07	1.1243283014e+11	2693.6790914222	5911.8309858423	water
3.7302616076e+25	1.1631210000e+07	1.1242787286e+11	2693.6405454886	5911.7720585090	water
3.7303074006e+25	1.1631310000e+07	1.1242291568e+11	2693.6020003592	5911.7131310748	water
3.7303531938e+25	1.1631410000e+07	1.1241795859e+11	2693.5634560343	5911.6542035396	water
3.7303989870e+25	1.1631510000e+07	1.1241300160e+11	2693.5249125137	5911.5952759034	water
3.7304447805e+25	1.1631610000e+07	1.1240804471e+11	2693.4863697974	5911.5363481660	water
3.7304905740e+25	1.1631710000e+07	1.1240308791e+11	2693.4478278853	5911.4774203274	water
3.7305363677e+25	1.1631810000e+07	1.1239813120e+11	2693.4092867776	5911.4184923875	water
3.7305821615e+25	1.1631910000e+07	1.1239317459e+11	2693.3707464742	5911.3595643462	water
3.7306279554e+25	1.1632010000e+07	1.1238821807e+11	2693.3322069749	5911.3006362036	water
3.7306737495e+25	1.1632110000e+07	1.1238326166e+11	2693.2936682800	5911.2417079595	water
3.7307195437e+25	1.1632210000e+07	1.1237830533e+11	2693.2551303892	5911.1827796138	water
3.7307653381e+25	1.1632310000e+07	1.1237334910e+11	2693.2165933027	5911.1238511665	water
3.7308111326e+25	1.1632410000e+07	1.1236839297e+11	2693.1780570203	5911.0649226175	water
3.7308569272e+25	1.1632510000e+07	1.1236343693e+11	2693.1395215421	5911.0059939667	water
3.7309027219e+25	1.1632610000e+07	1.1235848099e+11	2693.1009868680	5910.9470652141	water
3.7309485168e+25	1.1632710000e+07	1.1235352514e+11	2693.0624529981	5910.8881363597	water
3.7309943118e+25	1.1632810000e+07	1.1234856939e+11	2693.0239199324	5910.8292074032	water
3.7310401069e+25	1.1632910000e+07	1.1234361373e+11	2692.9853876707	5910.7702783447	water
3.7310859022e+25	1.1633010000e+07	1.1233865817e+11	2692.9468562131	5910.7113491842	water
3.7311316976e+25	1.1633110000e+07	1.1233370270e+11	2692.9083255596	5910.6524199214	water
3.7311774931e+25	1.1633210000e+07	1.1232874733e+11	2692.8697957102	5910.5934905564	water
3.7312232888e+25	1.1633310000e+07	1.1232379205e+11	2692.8312666648	5910.5345610892	water
3.7312690846e+25	1.1633410000e+07	1.1231883687e+11	2692.7927384234	5910.4756315195	water
3.7313148805e+25	1.1633510000e+07	1.1231388179e+11	2692.7542109860	5910.4167018474	water
3.7313606766e+25	1.1633610000e+07	1.1230892680e+11	2692.7156843527	5910.3577720728	water
3.7314064727e+25	1.1633710000e+07	1.1230397190e+11	2692.6771585233	5910.2988421955	water
3.7314522691e+25	1.1633810000e+07	1.1229901710e+11	2692.6386334978	5910.2399122157	water
3.7314980655e+25	1.1633910000e+07	1.1229406240e+11	2692.6001092764	5910.1809821331	water
3.7315438621e+25	1.1634010000e+07	1.1228910779e+11	2692.5615858588	5910.1220519477	water
3.7315896588e+25	1.1634110000e+07	1.1228415328e+11	2692.5230632452	5910.0631216595	water
3.7316354557e+25	1.1634210000e+07	1.1227919886e+11	2692.4845414354	5910.0041912684	water
3.7316812527e+25	1.1634310000e+07	1.1227424453e+11	2692.4460204296	5909.9452607742	water
3.7317270498e+25	1.1634410000e+07	1.1226929031e+11	2692.4075002276	5909.8863301770	water
3.7317728470e+25	1.1634510000e+07	1.1226433617e+11	2692.3689808295	5909.8273994766	water
3.7318186444e+25	1.1634610000e+07	1.1225938213e+11	2692.3304622352	5909.7684686731	water
3.7318644419e+25	1.1634710000e+07	1.1225442819e+11	2692.2919444447	5909.7095377663	water
3.7319102396e+25	1.1634810000e+07	1.1224947435e+11	2692.2534274580	5909.6506067561	water
3.7319560373e+25	1.1634910000e+07	1.1224452059e+11	2692.2149112752	5909.5916756426	water
3.7320018353e+25	1.1635010000e+07	1.1223956694e+11	2692.1763958960	5909.5327444255	water
3.7320476333e+25	1.1635110000e+07	1.1223461337e+11	2692.1378813207	5909.4738131049	water
3.7320934315e+25	1.1635210000e+07	1.1222965991e+11	2692.0993675491	5909.4148816807	water
3.7321392298e+25	1.1635310000e+07	1.1222470654e+11	2692.0608545812	5909.3559501528	water
3.7321850282e+25	1.1635410000e+07	1.1221975326e+11	2692.0223424170	5909.2970185212	water
3.7322308268e+25	1.1635510000e+07	1.1221480008e+11	2691.9838310565	5909.2380867858	water
3.7322766255e+25	1.1635610000e+07	1.1220984700e+11	2691.9453204997	5909.1791549464	water
3.7323224243e+25	1.1635710000e+07	1.1220489401e+11	2691.9068107465	5909.1202230031	water
3.7323682233e+25	1.1635810000e+07	1.1219994111e+11	2691.8683017970	5909.0612909558	water
3.7324140224e+25	1.1635910000e+07	1.1219498831e+11	2691.8297936511	5909.0023588043	water
3.7324598216e+25	1.1636010000e+07	1.1219003561e+11	2691.7912863089	5908.9434265487	water
3.7325056210e+25	1.1636110000e+07	1.1218508300e+11	2691.7527797702	5908.8844941889	water
3.7325514205e+25	1.1636210000e+07	1.1218013048e+11	2691.7142740351	5908.8255617248	water
3.7325972201e+25	1.1636310000e+07	1.1217517806e+11	2691.6757691036	5908.7666291563	water
3.7326430198e+25	1.1636410000e+07	1.1217022574e+11	2691.6372649756	5908.7076964833	water
3.7326888197e+25	1.1636510000e+07	1.1216527351e+11	2691.5987616511	5908.6487637059	water
3.7327346197e+25	1.1636610000e+07	1.1216032138e+11	2691.5602591302	5908.5898308238	water
3.7327804199e+25	1.1636710000e+07	1.1215536934e+11	2691.5217574128	5908.5308978372	water
3.7328262202e+25	1.1636810000e+07	1.1215041740e+11	2691.4832564988	5908.4719647458	water
3.7328720206e+25	1.1636910000e+07	1.1214546555e+11	2691.4447563883	5908.4130315496	water
3.7329178212e+25	1.1637010000e+07	1.1214051380e+11	2691.4062570813	5908.3540982486	water
3.7329636218e+25	1.1637110000e+07	1.1213556214e+11	2691.3677585777	5908.2951648426	water
3.7330094226e+25	1.1637210000e+07	1.1213061058e+11	2691.3292608775	5908.2362313316	water
3.7330552236e+25	1.1637310000e+07	1.1212565911e+11	2691.2907639808	5908.1772977156	water
3.7331010247e+25	1.1637410000e+07	1.1212070774e+11	2691.2522678874	5908.1183639945	water
3.7331468259e+25	1.1637510000e+07	1.1211575646e+11	2691.2137725974	5908.0594301682	water
3.7331926272e+25	1.1637610000e+07	1.1211080528e+11	2691.1752781107	5908.0004962366	water
3.7332384287e+25	1.1637710000e+07	1.1210585419e+11	2691.1367844274	5907.9415621996	water
3.7332842303e+25	1.1637810000e+07	1.1210090320e+11	2691.0982915475	5907.8826280573	water
3.7333300320e+25	1.1637910000e+07	1.1209595230e+11	2691.0597994708	5907.8236938095	water
3.7333758339e+25	1.1638010000e+07	1.1209100150e+11	2691.0213081974	5907.7647594561	water
3.7334216359e+25	1.1638110000e+07	1.1208605080e+11	2690.9828177273	5907.7058249971	water
3.7334674380e+25	1.1638210000e+07	1.1208110019e+11	2690.9443280605	5907.6468904325	water
3.7335132403e+25	1.1638310000e+07	1.1207614967e+11	2690.9058391969	5907.5879557621	water
3.7335590427e+25	1.1638410000e+07	1.1207119925e+11	2690.8673511365	5907.5290209858	water
3.7336048452e+25	1.1638510000e+07	1.1206624893e+11	2690.8288638794	5907.4700861037	water
3.7336506479e+25	1.1638610000e+07	1.1206129870e+11	2690.7903774254	5907.4111511157	water
3.7336964507e+25	1.1638710000e+07	1.1205634856e+11	2690.7518917746	5907.3522160216	water
3.7337422536e+25	1.1638810000e+07	1.1205139852e+11	2690.7134069270	5907.2932808214	water
3.7337880567e+25	1.1638910000e+07	1.1204644858e+11	2690.6749228826	5907.2343455150	water
3.7338338599e+25	1.1639010000e+07	1.1204149873e+11	2690.6364396413	5907.1754101024	water
3.7338796632e+25	1.1639110000e+07	1.1203654897e+11	2690.5979572031	5907.1164745835	water
3.7339254666e+25	1.1639210000e+07	1.1203159931e+11	2690.5594755680	5907.0575389583	water
3.7339712702e+25	1.1639310000e+07	1.1202664975e+11	2690.5209947360	5906.9986032266	water
3.7340170739e+25	1.1639410000e+07	1.1202170028e+11	2690.4825147070	5906.9396673884	water
3.7340628778e+25	1.1639510000e+07	1.1201675091e+11	2690.4440354811	5906.8807314436	water
3.7341086818e+25	1.1639610000e+07	1.1201180163e+11	2690.4055570583	5906.8217953922	water
3.7341544859e+25	1.1639710000e+07	1.1200685244e+11	2690.3670794384	5906.7628592340	water
3.7342002901e+25	1.1639810000e+07	1.1200190336e+11	2690.3286026216	5906.7039229691	water
3.7342460945e+25	1.1639910000e+07	1.1199695436e+11	2690.2901266078	5906.6449865973	water
3.7342918990e+25	1.1640010000e+07	1.1199200546e+11	2690.2516513969	5906.5860501186	water
3.7343377036e+25	1.1640110000e+07	1.1198705666e+11	2690.2131769890	5906.5271135329	water
3.7343835084e+25	1.1640210000e+07	1.1198210795e+11	2690.1747033841	5906.4681768402	water
3.7344293133e+25	1.1640310000e+07	1.1197715934e+11	2690.1362305820	5906.4092400403	water
3.7344751184e+25	1.1640410000e+07	1.1197221082e+11	2690.0977585829	5906.3503031332	water
3.7345209235e+25	1.1640510000e+07	1.1196726240e+11	2690.0592873867	5906.2913661188	water
3.7345667288e+25	1.1640610000e+07	1.1196231407e+11	2690.0208169934	5906.2324289971	water
3.7346125343e+25	1.1640710000e+07	1.1195736584e+11	2689.9823474029	5906.1734917681	water
3.7346583398e+25	1.1640810000e+07	1.1195241770e+11	2689.9438786153	5906.1145544315	water
3.7347041455e+25	1.1640910000e+07	1.1194746966e+11	2689.9054106305	5906.0556169874	water
3.7347499513e+25	1.1641010000e+07	1.1194252171e+11	2689.8669434485	5905.9966794356	water
3.7347957573e+25	1.1641110000e+07	1.1193757386e+11	2689.8284770693	5905.9377417762	water
3.7348415634e+25	1.1641210000e+07	1.1193262610e+11	2689.7900114929	5905.8788040091	water
3.7348873696e+25	1.1641310000e+07	1.1192767844e+11	2689.7515467192	5905.8198661341	water
3.7349331760e+25	1.1641410000e+07	1.1192273087e+11	2689.7130827484	5905.7609281512	water
3.7349789825e+25	1.1641510000e+07	1.1191778340e+11	2689.6746195802	5905.7019900604	water
3.7350247891e+25	1.1641610000e+07	1.1191283602e+11	2689.6361572148	5905.6430518615	water
3.7350705958e+25	1.1641710000e+07	1.1190788874e+11	2689.5976956521	5905.5841135546	water
3.7351164027e+25	1.1641810000e+07	1.1190294155e+11	2689.5592348920	5905.5251751395	water
3.7351622097e+25	1.1641910000e+07	1.1189799446e+11	2689.5207749347	5905.4662366161	water
3.7352080169e+25	1.1642010000e+07	1.1189304747e+11	2689.4823157800	5905.4072979844	water
3.7352538242e+25	1.1642110000e+07	1.1188810056e+11	2689.4438574279	5905.3483592444	water
3.7352996316e+25	1.1642210000e+07	1.1188315376e+11	2689.4053998785	5905.2894203959	water
3.7353454391e+25	1.1642310000e+07	1.1187820705e+11	2689.3669431316	5905.2304814390	water
