# Earth_adiabatic_iron_silicate_2layer
# Calculated total mass (Me): 0.9998795466
# Calculated total radius (Re): 0.9868325224
# Calculated surface pressure (bar): 14.0129496395
# Calculated surface density (kg m-3): 3359.5000000000
# Mass at layer boundaries (Me): 0.3250077055 0.9998795466
# Radius at layer boundaries (Re): 0.5154151625 0.9868325224
# Pressure at layer boundaries (GPa): 152.3542098369 0.0014012950
# Temperature at layer boundaries (K): 4231.1583516629 2581.6548129777
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
5.7352789601e+20	2.1011000000e+05	4.3275559485e+11	14767.5522806543	5495.3684475902	N/A
5.7434713729e+20	2.1021000000e+05	4.3275431436e+11	14767.5419779298	5495.3640320669	N/A
5.7516715800e+20	2.1031000000e+05	4.3275303327e+11	14767.5316703074	5495.3596144376	N/A
5.7598795852e+20	2.1041000000e+05	4.3275175156e+11	14767.5213577873	5495.3551947022	N/A
5.7680953921e+20	2.1051000000e+05	4.3275046925e+11	14767.5110403693	5495.3507728608	N/A
5.7763190045e+20	2.1061000000e+05	4.3274918633e+11	14767.5007180536	5495.3463489132	N/A
5.7845504260e+20	2.1071000000e+05	4.3274790280e+11	14767.4903908400	5495.3419228596	N/A
5.7927896603e+20	2.1081000000e+05	4.3274661866e+11	14767.4800587288	5495.3374947000	N/A
5.8010367112e+20	2.1091000000e+05	4.3274533391e+11	14767.4697217198	5495.3330644342	N/A
5.8092915823e+20	2.1101000000e+05	4.3274404856e+11	14767.4593798131	5495.3286320624	N/A
5.8175542773e+20	2.1111000000e+05	4.3274276259e+11	14767.4490330087	5495.3241975845	N/A
5.8258248000e+20	2.1121000000e+05	4.3274147602e+11	14767.4386813066	5495.3197610005	N/A
5.8341031540e+20	2.1131000000e+05	4.3274018884e+11	14767.4283247068	5495.3153223104	N/A
5.8423893430e+20	2.1141000000e+05	4.3273890105e+11	14767.4179632094	5495.3108815142	N/A
5.8506833707e+20	2.1151000000e+05	4.3273761266e+11	14767.4075968143	5495.3064386119	N/A
5.8589852409e+20	2.1161000000e+05	4.3273632365e+11	14767.3972255216	5495.3019936035	N/A
5.8672949571e+20	2.1171000000e+05	4.3273503404e+11	14767.3868493314	5495.2975464890	N/A
5.8756125232e+20	2.1181000000e+05	4.3273374381e+11	14767.3764682435	5495.2930972684	N/A
5.8839379428e+20	2.1191000000e+05	4.3273245298e+11	14767.3660822581	5495.2886459417	N/A
5.8922712196e+20	2.1201000000e+05	4.3273116154e+11	14767.3556913751	5495.2841925088	N/A
5.9006123574e+20	2.1211000000e+05	4.3272986950e+11	14767.3452955946	5495.2797369698	N/A
5.9089613597e+20	2.1221000000e+05	4.3272857684e+11	14767.3348949165	5495.2752793246	N/A
5.9173182303e+20	2.1231000000e+05	4.3272728358e+11	14767.3244893410	5495.2708195734	N/A
5.9256829729e+20	2.1241000000e+05	4.3272598970e+11	14767.3140788679	5495.2663577159	N/A
5.9340555912e+20	2.1251000000e+05	4.3272469522e+11	14767.3036634974	5495.2618937524	N/A
5.9424360890e+20	2.1261000000e+05	4.3272340013e+11	14767.2932432295	5495.2574276827	N/A
5.9508244698e+20	2.1271000000e+05	4.3272210444e+11	14767.2828180641	5495.2529595068	N/A
5.9592207374e+20	2.1281000000e+05	4.3272080813e+11	14767.2723880013	5495.2484892247	N/A
5.9676248955e+20	2.1291000000e+05	4.3271951121e+11	14767.2619530411	5495.2440168366	N/A
5.9760369477e+20	2.1301000000e+05	4.3271821369e+11	14767.2515131835	5495.2395423422	N/A
5.9844568979e+20	2.1311000000e+05	4.3271691556e+11	14767.2410684285	5495.2350657416	N/A
5.9928847496e+20	2.1321000000e+05	4.3271561682e+11	14767.2306187762	5495.2305870349	N/A
6.0013205066e+20	2.1331000000e+05	4.3271431747e+11	14767.2201642265	5495.2261062220	N/A
6.0097641726e+20	2.1341000000e+05	4.3271301752e+11	14767.2097047795	5495.2216233030	N/A
6.0182157513e+20	2.1351000000e+05	4.3271171695e+11	14767.1992404352	5495.2171382777	N/A
6.0266752463e+20	2.1361000000e+05	4.3271041578e+11	14767.1887711937	5495.2126511462	N/A
6.0351426614e+20	2.1371000000e+05	4.3270911399e+11	14767.1782970548	5495.2081619085	N/A
6.0436180003e+20	2.1381000000e+05	4.3270781160e+11	14767.1678180187	5495.2036705647	N/A
6.0521012666e+20	2.1391000000e+05	4.3270650861e+11	14767.1573340854	5495.1991771146	N/A
6.0605924641e+20	2.1401000000e+05	4.3270520500e+11	14767.1468452548	5495.1946815583	N/A
6.0690915964e+20	2.1411000000e+05	4.3270390078e+11	14767.1363515271	5495.1901838958	N/A
6.0775986673e+20	2.1421000000e+05	4.3270259596e+11	14767.1258529021	5495.1856841271	N/A
6.0861136804e+20	2.1431000000e+05	4.3270129053e+11	14767.1153493800	5495.1811822521	N/A
6.0946366395e+20	2.1441000000e+05	4.3269998449e+11	14767.1048409608	5495.1766782709	N/A
6.1031675483e+20	2.1451000000e+05	4.3269867784e+11	14767.0943276444	5495.1721721835	N/A
6.1117064104e+20	2.1461000000e+05	4.3269737058e+11	14767.0838094308	5495.1676639898	N/A
6.1202532295e+20	2.1471000000e+05	4.3269606272e+11	14767.0732863202	5495.1631536899	N/A
6.1288080093e+20	2.1481000000e+05	4.3269475424e+11	14767.0627583125	5495.1586412838	N/A
6.1373707536e+20	2.1491000000e+05	4.3269344516e+11	14767.0522254077	5495.1541267714	N/A
6.1459414660e+20	2.1501000000e+05	4.3269213547e+11	14767.0416876059	5495.1496101527	N/A
6.1545201503e+20	2.1511000000e+05	4.3269082517e+11	14767.0311449070	5495.1450914278	N/A
6.1631068101e+20	2.1521000000e+05	4.3268951427e+11	14767.0205973111	5495.1405705966	N/A
6.1717014491e+20	2.1531000000e+05	4.3268820275e+11	14767.0100448182	5495.1360476592	N/A
6.1803040710e+20	2.1541000000e+05	4.3268689063e+11	14766.9994874283	5495.1315226155	N/A
6.1889146795e+20	2.1551000000e+05	4.3268557789e+11	14766.9889251415	5495.1269954655	N/A
6.1975332784e+20	2.1561000000e+05	4.3268426455e+11	14766.9783579577	5495.1224662092	N/A
6.2061598712e+20	2.1571000000e+05	4.3268295060e+11	14766.9677858769	5495.1179348466	N/A
6.2147944618e+20	2.1581000000e+05	4.3268163605e+11	14766.9572088993	5495.1134013777	N/A
6.2234370538e+20	2.1591000000e+05	4.3268032088e+11	14766.9466270247	5495.1088658026	N/A
6.2320876508e+20	2.1601000000e+05	4.3267900511e+11	14766.9360402533	5495.1043281211	N/A
6.2407462567e+20	2.1611000000e+05	4.3267768873e+11	14766.9254485850	5495.0997883333	N/A
6.2494128751e+20	2.1621000000e+05	4.3267637174e+11	14766.9148520198	5495.0952464392	N/A
6.2580875096e+20	2.1631000000e+05	4.3267505414e+11	14766.9042505578	5495.0907024389	N/A
6.2667701641e+20	2.1641000000e+05	4.3267373593e+11	14766.8936441990	5495.0861563321	N/A
6.2754608421e+20	2.1651000000e+05	4.3267241712e+11	14766.8830329434	5495.0816081191	N/A
6.2841595475e+20	2.1661000000e+05	4.3267109769e+11	14766.8724167910	5495.0770577998	N/A
6.2928662838e+20	2.1671000000e+05	4.3266977766e+11	14766.8617957418	5495.0725053741	N/A
6.3015810547e+20	2.1681000000e+05	4.3266845702e+11	14766.8511697959	5495.0679508420	N/A
6.3103038641e+20	2.1691000000e+05	4.3266713577e+11	14766.8405389533	5495.0633942037	N/A
6.3190347155e+20	2.1701000000e+05	4.3266581391e+11	14766.8299032139	5495.0588354590	N/A
6.3277736127e+20	2.1711000000e+05	4.3266449145e+11	14766.8192625779	5495.0542746079	N/A
6.3365205594e+20	2.1721000000e+05	4.3266316838e+11	14766.8086170451	5495.0497116505	N/A
6.3452755592e+20	2.1731000000e+05	4.3266184469e+11	14766.7979666157	5495.0451465867	N/A
6.3540386159e+20	2.1741000000e+05	4.3266052040e+11	14766.7873112897	5495.0405794166	N/A
6.3628097331e+20	2.1751000000e+05	4.3265919551e+11	14766.7766510670	5495.0360101401	N/A
6.3715889146e+20	2.1761000000e+05	4.3265787000e+11	14766.7659859477	5495.0314387572	N/A
6.3803761640e+20	2.1771000000e+05	4.3265654388e+11	14766.7553159318	5495.0268652679	N/A
6.3891714851e+20	2.1781000000e+05	4.3265521716e+11	14766.7446410193	5495.0222896723	N/A
6.3979748815e+20	2.1791000000e+05	4.3265388983e+11	14766.7339612103	5495.0177119703	N/A
6.4067863570e+20	2.1801000000e+05	4.3265256189e+11	14766.7232765047	5495.0131321619	N/A
6.4156059152e+20	2.1811000000e+05	4.3265123334e+11	14766.7125869026	5495.0085502471	N/A
6.4244335598e+20	2.1821000000e+05	4.3264990418e+11	14766.7018924040	5495.0039662259	N/A
6.4332692946e+20	2.1831000000e+05	4.3264857442e+11	14766.6911930089	5494.9993800983	N/A
6.4421131232e+20	2.1841000000e+05	4.3264724405e+11	14766.6804887173	5494.9947918642	N/A
6.4509650493e+20	2.1851000000e+05	4.3264591307e+11	14766.6697795292	5494.9902015238	N/A
6.4598250766e+20	2.1861000000e+05	4.3264458148e+11	14766.6590654447	5494.9856090770	N/A
6.4686932088e+20	2.1871000000e+05	4.3264324928e+11	14766.6483464638	5494.9810145237	N/A
6.4775694497e+20	2.1881000000e+05	4.3264191647e+11	14766.6376225865	5494.9764178640	N/A
6.4864538028e+20	2.1891000000e+05	4.3264058306e+11	14766.6268938127	5494.9718190979	N/A
6.4953462720e+20	2.1901000000e+05	4.3263924904e+11	14766.6161601426	5494.9672182254	N/A
6.5042468608e+20	2.1911000000e+05	4.3263791441e+11	14766.6054215762	5494.9626152464	N/A
6.5131555731e+20	2.1921000000e+05	4.3263657917e+11	14766.5946781134	5494.9580101609	N/A
6.5220724125e+20	2.1931000000e+05	4.3263524332e+11	14766.5839297542	5494.9534029691	N/A
6.5309973826e+20	2.1941000000e+05	4.3263390686e+11	14766.5731764988	5494.9487936707	N/A
6.5399304872e+20	2.1951000000e+05	4.3263256980e+11	14766.5624183471	5494.9441822659	N/A
6.5488717300e+20	2.1961000000e+05	4.3263123213e+11	14766.5516552991	5494.9395687547	N/A
6.5578211147e+20	2.1971000000e+05	4.3262989385e+11	14766.5408873548	5494.9349531370	N/A
6.5667786450e+20	2.1981000000e+05	4.3262855496e+11	14766.5301145144	5494.9303354128	N/A
6.5757443246e+20	2.1991000000e+05	4.3262721546e+11	14766.5193367776	5494.9257155821	N/A
6.5847181571e+20	2.2001000000e+05	4.3262587536e+11	14766.5085541447	5494.9210936450	N/A
6.5937001462e+20	2.2011000000e+05	4.3262453464e+11	14766.4977666156	5494.9164696014	N/A
6.6026902958e+20	2.2021000000e+05	4.3262319332e+11	14766.4869741904	5494.9118434512	N/A
6.6116886094e+20	2.2031000000e+05	4.3262185139e+11	14766.4761768689	5494.9072151946	N/A
6.6206950907e+20	2.2041000000e+05	4.3262050885e+11	14766.4653746514	5494.9025848315	N/A
6.6297097435e+20	2.2051000000e+05	4.3261916571e+11	14766.4545675377	5494.8979523619	N/A
6.6387325715e+20	2.2061000000e+05	4.3261782195e+11	14766.4437555279	5494.8933177858	N/A
6.6477635783e+20	2.2071000000e+05	4.3261647759e+11	14766.4329386221	5494.8886811032	N/A
6.6568027676e+20	2.2081000000e+05	4.3261513262e+11	14766.4221168201	5494.8840423141	N/A
6.6658501432e+20	2.2091000000e+05	4.3261378704e+11	14766.4112901222	5494.8794014184	N/A
6.6749057087e+20	2.2101000000e+05	4.3261244085e+11	14766.4004585281	5494.8747584162	N/A
6.6839694678e+20	2.2111000000e+05	4.3261109406e+11	14766.3896220381	5494.8701133075	N/A
6.6930414242e+20	2.2121000000e+05	4.3260974666e+11	14766.3787806521	5494.8654660923	N/A
6.7021215817e+20	2.2131000000e+05	4.3260839864e+11	14766.3679343701	5494.8608167705	N/A
6.7112099439e+20	2.2141000000e+05	4.3260705002e+11	14766.3570831921	5494.8561653421	N/A
6.7203065145e+20	2.2151000000e+05	4.3260570079e+11	14766.3462271182	5494.8515118073	N/A
6.7294112972e+20	2.2161000000e+05	4.3260435096e+11	14766.3353661484	5494.8468561658	N/A
6.7385242957e+20	2.2171000000e+05	4.3260300051e+11	14766.3245002826	5494.8421984179	N/A
6.7476455137e+20	2.2181000000e+05	4.3260164946e+11	14766.3136295210	5494.8375385633	N/A
6.7567749549e+20	2.2191000000e+05	4.3260029780e+11	14766.3027538635	5494.8328766022	N/A
6.7659126230e+20	2.2201000000e+05	4.3259894553e+11	14766.2918733101	5494.8282125345	N/A
6.7750585217e+20	2.2211000000e+05	4.3259759265e+11	14766.2809878609	5494.8235463603	N/A
6.7842126547e+20	2.2221000000e+05	4.3259623917e+11	14766.2700975158	5494.8188780794	N/A
6.7933750256e+20	2.2231000000e+05	4.3259488507e+11	14766.2592022750	5494.8142076920	N/A
6.8025456382e+20	2.2241000000e+05	4.3259353037e+11	14766.2483021384	5494.8095351980	N/A
6.8117244962e+20	2.2251000000e+05	4.3259217506e+11	14766.2373971059	5494.8048605974	N/A
6.8209116033e+20	2.2261000000e+05	4.3259081914e+11	14766.2264871778	5494.8001838902	N/A
6.8301069631e+20	2.2271000000e+05	4.3258946262e+11	14766.2155723539	5494.7955050764	N/A
