# Diamond EOS from Swift et al. (2022), using a modified Vinet form
# Pressure (Pa)	Density (kg/m^3)
6.3954476932e+12	1.4589178357e+04
6.4153523449e+12	1.4609218437e+04
6.4352862263e+12	1.4629258517e+04
6.4552493440e+12	1.4649298597e+04
6.4752417041e+12	1.4669338677e+04
6.4952633133e+12	1.4689378758e+04
6.5153141780e+12	1.4709418838e+04
6.5353943049e+12	1.4729458918e+04
6.5555037007e+12	1.4749498998e+04
6.5756423721e+12	1.4769539078e+04
6.5958103259e+12	1.4789579158e+04
6.6160075690e+12	1.4809619238e+04
6.6362341083e+12	1.4829659319e+04
6.6564899510e+12	1.4849699399e+04
6.6767751040e+12	1.4869739479e+04
6.6970895746e+12	1.4889779559e+04
6.7174333699e+12	1.4909819639e+04
6.7378064973e+12	1.4929859719e+04
6.7582089641e+12	1.4949899800e+04
6.7786407777e+12	1.4969939880e+04
6.7991019457e+12	1.4989979960e+04
6.8195924756e+12	1.5010020040e+04
6.8401123750e+12	1.5030060120e+04
6.8606616517e+12	1.5050100200e+04
6.8812403134e+12	1.5070140281e+04
6.9018483680e+12	1.5090180361e+04
6.9224858232e+12	1.5110220441e+04
6.9431526872e+12	1.5130260521e+04
6.9638489679e+12	1.5150300601e+04
6.9845746735e+12	1.5170340681e+04
7.0053298121e+12	1.5190380762e+04
7.0261143919e+12	1.5210420842e+04
7.0469284213e+12	1.5230460922e+04
7.0677719086e+12	1.5250501002e+04
7.0886448622e+12	1.5270541082e+04
7.1095472907e+12	1.5290581162e+04
7.1304792027e+12	1.5310621242e+04
7.1514406066e+12	1.5330661323e+04
7.1724315114e+12	1.5350701403e+04
7.1934519256e+12	1.5370741483e+04
7.2145018582e+12	1.5390781563e+04
7.2355813180e+12	1.5410821643e+04
7.2566903140e+12	1.5430861723e+04
7.2778288553e+12	1.5450901804e+04
7.2989969509e+12	1.5470941884e+04
7.3201946100e+12	1.5490981964e+04
7.3414218419e+12	1.5511022044e+04
7.3626786557e+12	1.5531062124e+04
7.3839650609e+12	1.5551102204e+04
7.4052810669e+12	1.5571142285e+04
7.4266266832e+12	1.5591182365e+04
7.4480019193e+12	1.5611222445e+04
7.4694067849e+12	1.5631262525e+04
7.4908412896e+12	1.5651302605e+04
7.5123054431e+12	1.5671342685e+04
7.5337992554e+12	1.5691382766e+04
7.5553227363e+12	1.5711422846e+04
7.5768758956e+12	1.5731462926e+04
7.5984587435e+12	1.5751503006e+04
7.6200712900e+12	1.5771543086e+04
7.6417135453e+12	1.5791583166e+04
7.6633855194e+12	1.5811623246e+04
7.6850872228e+12	1.5831663327e+04
7.7068186657e+12	1.5851703407e+04
7.7285798586e+12	1.5871743487e+04
7.7503708118e+12	1.5891783567e+04
7.7721915359e+12	1.5911823647e+04
7.7940420416e+12	1.5931863727e+04
7.8159223394e+12	1.5951903808e+04
7.8378324401e+12	1.5971943888e+04
7.8597723544e+12	1.5991983968e+04
7.8817420933e+12	1.6012024048e+04
7.9037416675e+12	1.6032064128e+04
7.9257710881e+12	1.6052104208e+04
7.9478303662e+12	1.6072144289e+04
7.9699195127e+12	1.6092184369e+04
7.9920385390e+12	1.6112224449e+04
8.0141874561e+12	1.6132264529e+04
8.0363662754e+12	1.6152304609e+04
8.0585750083e+12	1.6172344689e+04
8.0808136662e+12	1.6192384770e+04
8.1030822605e+12	1.6212424850e+04
8.1253808028e+12	1.6232464930e+04
8.1477093047e+12	1.6252505010e+04
8.1700677778e+12	1.6272545090e+04
8.1924562340e+12	1.6292585170e+04
8.2148746850e+12	1.6312625251e+04
8.2373231426e+12	1.6332665331e+04
8.2598016188e+12	1.6352705411e+04
8.2823101256e+12	1.6372745491e+04
8.3048486750e+12	1.6392785571e+04
8.3274172791e+12	1.6412825651e+04
8.3500159502e+12	1.6432865731e+04
8.3726447004e+12	1.6452905812e+04
8.3953035420e+12	1.6472945892e+04
8.4179924874e+12	1.6492985972e+04
8.4407115491e+12	1.6513026052e+04
8.4634607394e+12	1.6533066132e+04
8.4862400711e+12	1.6553106212e+04
8.5090495566e+12	1.6573146293e+04
8.5318892086e+12	1.6593186373e+04
8.5547590400e+12	1.6613226453e+04
8.5776590634e+12	1.6633266533e+04
8.6005892918e+12	1.6653306613e+04
8.6235497380e+12	1.6673346693e+04
8.6465404151e+12	1.6693386774e+04
8.6695613361e+12	1.6713426854e+04
8.6926125141e+12	1.6733466934e+04
8.7156939623e+12	1.6753507014e+04
8.7388056939e+12	1.6773547094e+04
8.7619477222e+12	1.6793587174e+04
8.7851200606e+12	1.6813627255e+04
8.8083227224e+12	1.6833667335e+04
8.8315557212e+12	1.6853707415e+04
8.8548190705e+12	1.6873747495e+04
8.8781127840e+12	1.6893787575e+04
8.9014368752e+12	1.6913827655e+04
8.9247913578e+12	1.6933867735e+04
8.9481762458e+12	1.6953907816e+04
8.9715915529e+12	1.6973947896e+04
8.9950372931e+12	1.6993987976e+04
9.0185134802e+12	1.7014028056e+04
9.0420201284e+12	1.7034068136e+04
9.0655572518e+12	1.7054108216e+04
9.0891248644e+12	1.7074148297e+04
9.1127229805e+12	1.7094188377e+04
9.1363516145e+12	1.7114228457e+04
9.1600107805e+12	1.7134268537e+04
9.1837004931e+12	1.7154308617e+04
9.2074207667e+12	1.7174348697e+04
9.2311716157e+12	1.7194388778e+04
9.2549530549e+12	1.7214428858e+04
9.2787650987e+12	1.7234468938e+04
9.3026077620e+12	1.7254509018e+04
9.3264810595e+12	1.7274549098e+04
9.3503850061e+12	1.7294589178e+04
9.3743196165e+12	1.7314629259e+04
9.3982849057e+12	1.7334669339e+04
9.4222808889e+12	1.7354709419e+04
9.4463075809e+12	1.7374749499e+04
9.4703649970e+12	1.7394789579e+04
9.4944531523e+12	1.7414829659e+04
9.5185720621e+12	1.7434869739e+04
9.5427217417e+12	1.7454909820e+04
9.5669022065e+12	1.7474949900e+04
9.5911134718e+12	1.7494989980e+04
9.6153555532e+12	1.7515030060e+04
9.6396284663e+12	1.7535070140e+04
9.6639322265e+12	1.7555110220e+04
9.6882668497e+12	1.7575150301e+04
9.7126323515e+12	1.7595190381e+04
9.7370287478e+12	1.7615230461e+04
9.7614560543e+12	1.7635270541e+04
9.7859142870e+12	1.7655310621e+04
9.8104034618e+12	1.7675350701e+04
9.8349235948e+12	1.7695390782e+04
9.8594747021e+12	1.7715430862e+04
9.8840567998e+12	1.7735470942e+04
9.9086699041e+12	1.7755511022e+04
9.9333140313e+12	1.7775551102e+04
9.9579891978e+12	1.7795591182e+04
9.9826954198e+12	1.7815631263e+04
1.0007432714e+13	1.7835671343e+04
1.0032201097e+13	1.7855711423e+04
1.0057000584e+13	1.7875751503e+04
1.0081831194e+13	1.7895791583e+04
1.0106692942e+13	1.7915831663e+04
1.0131585845e+13	1.7935871743e+04
1.0156509920e+13	1.7955911824e+04
1.0181465184e+13	1.7975951904e+04
1.0206451654e+13	1.7995991984e+04
1.0231469346e+13	1.8016032064e+04
1.0256518279e+13	1.8036072144e+04
1.0281598468e+13	1.8056112224e+04
1.0306709931e+13	1.8076152305e+04
1.0331852685e+13	1.8096192385e+04
1.0357026749e+13	1.8116232465e+04
1.0382232137e+13	1.8136272545e+04
1.0407468870e+13	1.8156312625e+04
1.0432736963e+13	1.8176352705e+04
1.0458036434e+13	1.8196392786e+04
1.0483367301e+13	1.8216432866e+04
1.0508729581e+13	1.8236472946e+04
1.0534123293e+13	1.8256513026e+04
1.0559548453e+13	1.8276553106e+04
1.0585005081e+13	1.8296593186e+04
1.0610493192e+13	1.8316633267e+04
1.0636012807e+13	1.8336673347e+04
1.0661563941e+13	1.8356713427e+04
1.0687146615e+13	1.8376753507e+04
1.0712760845e+13	1.8396793587e+04
1.0738406649e+13	1.8416833667e+04
1.0764084047e+13	1.8436873747e+04
1.0789793056e+13	1.8456913828e+04
1.0815533695e+13	1.8476953908e+04
1.0841305981e+13	1.8496993988e+04
1.0867109934e+13	1.8517034068e+04
1.0892945573e+13	1.8537074148e+04
1.0918812914e+13	1.8557114228e+04
1.0944711978e+13	1.8577154309e+04
1.0970642783e+13	1.8597194389e+04
1.0996605347e+13	1.8617234469e+04
1.1022599690e+13	1.8637274549e+04
1.1048625830e+13	1.8657314629e+04
1.1074683786e+13	1.8677354709e+04
1.1100773577e+13	1.8697394790e+04
1.1126895223e+13	1.8717434870e+04
1.1153048742e+13	1.8737474950e+04
1.1179234154e+13	1.8757515030e+04
1.1205451477e+13	1.8777555110e+04
1.1231700731e+13	1.8797595190e+04
1.1257981935e+13	1.8817635271e+04
1.1284295109e+13	1.8837675351e+04
1.1310640272e+13	1.8857715431e+04
1.1337017444e+13	1.8877755511e+04
1.1363426644e+13	1.8897795591e+04
1.1389867892e+13	1.8917835671e+04
1.1416341207e+13	1.8937875752e+04
1.1442846610e+13	1.8957915832e+04
1.1469384119e+13	1.8977955912e+04
1.1495953756e+13	1.8997995992e+04
1.1522555539e+13	1.9018036072e+04
1.1549189489e+13	1.9038076152e+04
1.1575855626e+13	1.9058116232e+04
1.1602553969e+13	1.9078156313e+04
1.1629284540e+13	1.9098196393e+04
1.1656047357e+13	1.9118236473e+04
1.1682842443e+13	1.9138276553e+04
1.1709669815e+13	1.9158316633e+04
1.1736529496e+13	1.9178356713e+04
1.1763421506e+13	1.9198396794e+04
1.1790345865e+13	1.9218436874e+04
1.1817302593e+13	1.9238476954e+04
1.1844291711e+13	1.9258517034e+04
1.1871313241e+13	1.9278557114e+04
1.1898367202e+13	1.9298597194e+04
1.1925453615e+13	1.9318637275e+04
1.1952572501e+13	1.9338677355e+04
1.1979723882e+13	1.9358717435e+04
1.2006907777e+13	1.9378757515e+04
1.2034124209e+13	1.9398797595e+04
1.2061373198e+13	1.9418837675e+04
1.2088654765e+13	1.9438877756e+04
1.2115968931e+13	1.9458917836e+04
1.2143315718e+13	1.9478957916e+04
1.2170695147e+13	1.9498997996e+04
1.2198107239e+13	1.9519038076e+04
1.2225552016e+13	1.9539078156e+04
1.2253029499e+13	1.9559118236e+04
1.2280539709e+13	1.9579158317e+04
1.2308082669e+13	1.9599198397e+04
1.2335658400e+13	1.9619238477e+04
1.2363266924e+13	1.9639278557e+04
1.2390908261e+13	1.9659318637e+04
1.2418582435e+13	1.9679358717e+04
1.2446289467e+13	1.9699398798e+04
1.2474029379e+13	1.9719438878e+04
1.2501802193e+13	1.9739478958e+04
1.2529607931e+13	1.9759519038e+04
1.2557446615e+13	1.9779559118e+04
1.2585318267e+13	1.9799599198e+04
1.2613222910e+13	1.9819639279e+04
1.2641160565e+13	1.9839679359e+04
1.2669131256e+13	1.9859719439e+04
1.2697135004e+13	1.9879759519e+04
1.2725171831e+13	1.9899799599e+04
1.2753241761e+13	1.9919839679e+04
1.2781344816e+13	1.9939879760e+04
1.2809481019e+13	1.9959919840e+04
1.2837650391e+13	1.9979959920e+04
1.2865852957e+13	2.0000000000e+04
