# Oganov & Ono (2004) MgSiO3 (ppv) EOS (https://ui.adsabs.harvard.edu/abs/2004Natur.430..445O/abstract)
# See also Table 2 in Wagner et al. (2012)
# Vinet fit to experimental data
# Pressure (Pa)	Density (kg m-3)
4.338013e+14	3.871978e+05
4.373545e+14	3.900629e+05
4.409331e+14	3.929493e+05
4.445373e+14	3.958570e+05
4.481672e+14	3.987862e+05
4.518229e+14	4.017370e+05
4.555047e+14	4.047097e+05
4.592126e+14	4.077044e+05
4.629469e+14	4.107213e+05
4.667078e+14	4.137605e+05
4.704953e+14	4.168222e+05
4.743096e+14	4.199065e+05
4.781510e+14	4.230137e+05
4.820195e+14	4.261438e+05
4.859153e+14	4.292971e+05
4.898387e+14	4.324738e+05
4.937898e+14	4.356739e+05
4.977687e+14	4.388977e+05
5.017756e+14	4.421454e+05
5.058107e+14	4.454171e+05
5.098742e+14	4.487131e+05
5.139662e+14	4.520334e+05
5.180869e+14	4.553783e+05
5.222366e+14	4.587479e+05
5.264153e+14	4.621425e+05
5.306232e+14	4.655622e+05
5.348605e+14	4.690071e+05
5.391275e+14	4.724776e+05
5.434243e+14	4.759738e+05
5.477510e+14	4.794958e+05
5.521078e+14	4.830439e+05
5.564950e+14	4.866183e+05
5.609127e+14	4.902191e+05
5.653611e+14	4.938465e+05
5.698404e+14	4.975008e+05
5.743508e+14	5.011821e+05
5.788925e+14	5.048907e+05
5.834655e+14	5.086267e+05
5.880703e+14	5.123904e+05
5.927069e+14	5.161819e+05
5.973755e+14	5.200014e+05
6.020763e+14	5.238492e+05
6.068095e+14	5.277255e+05
6.115754e+14	5.316305e+05
6.163741e+14	5.355644e+05
6.212058e+14	5.395274e+05
6.260707e+14	5.435197e+05
6.309690e+14	5.475415e+05
6.359009e+14	5.515931e+05
6.408666e+14	5.556747e+05
6.458663e+14	5.597865e+05
6.509003e+14	5.639287e+05
6.559687e+14	5.681016e+05
6.610717e+14	5.723053e+05
6.662095e+14	5.765402e+05
6.713824e+14	5.808064e+05
6.765906e+14	5.851041e+05
6.818342e+14	5.894337e+05
6.871135e+14	5.937953e+05
6.924288e+14	5.981892e+05
6.977801e+14	6.026155e+05
7.031677e+14	6.070747e+05
7.085919e+14	6.115668e+05
7.140529e+14	6.160922e+05
7.195508e+14	6.206510e+05
7.250859e+14	6.252436e+05
7.306585e+14	6.298702e+05
7.362687e+14	6.345310e+05
7.419168e+14	6.392263e+05
7.476029e+14	6.439564e+05
7.533274e+14	6.487214e+05
7.590905e+14	6.535217e+05
7.648923e+14	6.583575e+05
7.707331e+14	6.632291e+05
7.766131e+14	6.681368e+05
7.825327e+14	6.730808e+05
7.884919e+14	6.780613e+05
7.944911e+14	6.830787e+05
8.005304e+14	6.881333e+05
8.066102e+14	6.932252e+05
8.127306e+14	6.983548e+05
8.188919e+14	7.035224e+05
8.250944e+14	7.087282e+05
8.313382e+14	7.139725e+05
8.376236e+14	7.192557e+05
8.439509e+14	7.245779e+05
8.503203e+14	7.299395e+05
8.567321e+14	7.353408e+05
8.631865e+14	7.407821e+05
8.696837e+14	7.462636e+05
8.762241e+14	7.517857e+05
8.828078e+14	7.573486e+05
8.894352e+14	7.629527e+05
8.961064e+14	7.685983e+05
9.028217e+14	7.742856e+05
9.095815e+14	7.800151e+05
9.163858e+14	7.857869e+05
9.232351e+14	7.916014e+05
9.301296e+14	7.974590e+05
9.370695e+14	8.033599e+05
9.440551e+14	8.093045e+05
9.510867e+14	8.152930e+05
9.581645e+14	8.213259e+05
9.652889e+14	8.274034e+05
9.724600e+14	8.335259e+05
9.796782e+14	8.396937e+05
9.869436e+14	8.459071e+05
9.942567e+14	8.521665e+05
1.001618e+15	8.584723e+05
1.009027e+15	8.648246e+05
1.016484e+15	8.712240e+05
1.023991e+15	8.776708e+05
1.031546e+15	8.841652e+05
1.039151e+15	8.907077e+05
1.046805e+15	8.972986e+05
1.054509e+15	9.039383e+05
1.062263e+15	9.106271e+05
1.070067e+15	9.173654e+05
1.077923e+15	9.241536e+05
1.085829e+15	9.309920e+05
1.093787e+15	9.378810e+05
1.101796e+15	9.448210e+05
1.109857e+15	9.518123e+05
1.117971e+15	9.588554e+05
1.126137e+15	9.659506e+05
1.134355e+15	9.730983e+05
1.142627e+15	9.802988e+05
1.150953e+15	9.875527e+05
1.159332e+15	9.948602e+05
1.167765e+15	1.002222e+06
1.176252e+15	1.009638e+06
1.184794e+15	1.017109e+06
1.193391e+15	1.024635e+06
1.202044e+15	1.032217e+06
1.210752e+15	1.039855e+06
1.219516e+15	1.047550e+06
1.228336e+15	1.055301e+06
1.237213e+15	1.063110e+06
1.246146e+15	1.070977e+06
1.255137e+15	1.078901e+06
