# Grant et al. (2021) liquid iron EOS (https://ui.adsabs.harvard.edu/abs/2021JGRB..12620008G/abstract)
# Vinet fit to experimental data
# Pressure (Pa)	Density (kg m-3)
5.901779e+15	2.387705e+06
5.948036e+15	2.405054e+06
5.994610e+15	2.422529e+06
6.041506e+15	2.440131e+06
6.088724e+15	2.457860e+06
6.136266e+15	2.475719e+06
6.184135e+15	2.493707e+06
6.232333e+15	2.511826e+06
6.280860e+15	2.530077e+06
6.329721e+15	2.548460e+06
6.378915e+15	2.566976e+06
6.428446e+15	2.585628e+06
6.478315e+15	2.604415e+06
6.528525e+15	2.623338e+06
6.579077e+15	2.642399e+06
6.629974e+15	2.661598e+06
6.681217e+15	2.680937e+06
6.732809e+15	2.700416e+06
6.784752e+15	2.720037e+06
6.837047e+15	2.739800e+06
6.889698e+15	2.759707e+06
6.942705e+15	2.779759e+06
6.996072e+15	2.799956e+06
7.049800e+15	2.820300e+06
7.103891e+15	2.840792e+06
7.158348e+15	2.861433e+06
7.213173e+15	2.882224e+06
7.268368e+15	2.903166e+06
7.323935e+15	2.924260e+06
7.379876e+15	2.945507e+06
7.436194e+15	2.966909e+06
7.492891e+15	2.988466e+06
7.549968e+15	3.010180e+06
7.607430e+15	3.032051e+06
7.665276e+15	3.054082e+06
7.723511e+15	3.076272e+06
7.782136e+15	3.098624e+06
7.841153e+15	3.121138e+06
7.900565e+15	3.143816e+06
7.960374e+15	3.166658e+06
8.020582e+15	3.189667e+06
8.081193e+15	3.212842e+06
8.142207e+15	3.236186e+06
8.203628e+15	3.259700e+06
8.265458e+15	3.283385e+06
8.327699e+15	3.307241e+06
8.390354e+15	3.331271e+06
8.453426e+15	3.355476e+06
8.516915e+15	3.379856e+06
8.580826e+15	3.404414e+06
8.645161e+15	3.429150e+06
8.709921e+15	3.454065e+06
8.775110e+15	3.479162e+06
8.840730e+15	3.504441e+06
8.906783e+15	3.529904e+06
8.973272e+15	3.555552e+06
9.040201e+15	3.581386e+06
9.107570e+15	3.607408e+06
9.175383e+15	3.633619e+06
9.243642e+15	3.660020e+06
9.312350e+15	3.686613e+06
9.381510e+15	3.713400e+06
9.451123e+15	3.740381e+06
9.521194e+15	3.767558e+06
9.591724e+15	3.794932e+06
9.662716e+15	3.822506e+06
9.734173e+15	3.850280e+06
9.806097e+15	3.878255e+06
9.878492e+15	3.906434e+06
9.951359e+15	3.934818e+06
1.002470e+16	3.963407e+06
1.009852e+16	3.992205e+06
1.017283e+16	4.021212e+06
1.024761e+16	4.050429e+06
1.032289e+16	4.079859e+06
1.039865e+16	4.109503e+06
1.047491e+16	4.139362e+06
1.055166e+16	4.169438e+06
1.062890e+16	4.199733e+06
1.070665e+16	4.230247e+06
1.078491e+16	4.260984e+06
1.086367e+16	4.291943e+06
1.094294e+16	4.323128e+06
1.102272e+16	4.354539e+06
1.110302e+16	4.386179e+06
1.118383e+16	4.418048e+06
1.126517e+16	4.450149e+06
1.134704e+16	4.482483e+06
1.142942e+16	4.515052e+06
1.151235e+16	4.547858e+06
1.159580e+16	4.580902e+06
1.167979e+16	4.614186e+06
1.176432e+16	4.647712e+06
1.184939e+16	4.681482e+06
1.193501e+16	4.715497e+06
1.202118e+16	4.749759e+06
1.210790e+16	4.784270e+06
1.219517e+16	4.819032e+06
1.228301e+16	4.854046e+06
1.237140e+16	4.889315e+06
1.246036e+16	4.924840e+06
1.254989e+16	4.960623e+06
1.263999e+16	4.996667e+06
1.273066e+16	5.032972e+06
1.282191e+16	5.069541e+06
1.291374e+16	5.106375e+06
1.300616e+16	5.143477e+06
1.309917e+16	5.180849e+06
1.319276e+16	5.218492e+06
1.328695e+16	5.256409e+06
1.338174e+16	5.294602e+06
1.347713e+16	5.333071e+06
1.357312e+16	5.371821e+06
1.366972e+16	5.410852e+06
1.376693e+16	5.450166e+06
1.386476e+16	5.489766e+06
1.396320e+16	5.529654e+06
1.406227e+16	5.569832e+06
1.416196e+16	5.610301e+06
1.426229e+16	5.651065e+06
1.436324e+16	5.692125e+06
1.446483e+16	5.733483e+06
1.456706e+16	5.775142e+06
1.466993e+16	5.817103e+06
1.477345e+16	5.859369e+06
1.487762e+16	5.901943e+06
1.498245e+16	5.944825e+06
1.508793e+16	5.988020e+06
1.519407e+16	6.031528e+06
1.530088e+16	6.075352e+06
1.540836e+16	6.119495e+06
1.551651e+16	6.163958e+06
1.562533e+16	6.208745e+06
1.573484e+16	6.253856e+06
1.584503e+16	6.299296e+06
1.595591e+16	6.345066e+06
1.606748e+16	6.391168e+06
1.617974e+16	6.437605e+06
1.629271e+16	6.484380e+06
1.640638e+16	6.531495e+06
1.652076e+16	6.578952e+06
1.663584e+16	6.626753e+06
1.675165e+16	6.674903e+06
1.686817e+16	6.723401e+06
1.698541e+16	6.772253e+06
1.710339e+16	6.821459e+06
1.722209e+16	6.871023e+06
1.734153e+16	6.920947e+06
1.746171e+16	6.971233e+06
1.758263e+16	7.021885e+06
1.770430e+16	7.072905e+06
1.782673e+16	7.124296e+06
1.794991e+16	7.176060e+06
1.807385e+16	7.228200e+06
1.819855e+16	7.280719e+06
1.832402e+16	7.333620e+06
1.845027e+16	7.386905e+06
1.857729e+16	7.440577e+06
1.870510e+16	7.494640e+06
1.883369e+16	7.549095e+06
1.896307e+16	7.603945e+06
1.909325e+16	7.659194e+06
1.922422e+16	7.714845e+06
1.935600e+16	7.770900e+06
1.948859e+16	7.827362e+06
1.962199e+16	7.884235e+06
1.975621e+16	7.941521e+06
1.989125e+16	7.999222e+06
2.002711e+16	8.057344e+06
2.016381e+16	8.115887e+06
2.030134e+16	8.174856e+06
2.043971e+16	8.234253e+06
2.057893e+16	8.294082e+06
2.071899e+16	8.354346e+06
2.085991e+16	8.415048e+06
2.100169e+16	8.476190e+06
2.114433e+16	8.537777e+06
2.128784e+16	8.599811e+06
2.143222e+16	8.662296e+06
2.157748e+16	8.725235e+06
2.172362e+16	8.788632e+06
2.187065e+16	8.852488e+06
2.201857e+16	8.916809e+06
2.216739e+16	8.981598e+06
2.231711e+16	9.046857e+06
2.246773e+16	9.112590e+06
2.261927e+16	9.178801e+06
2.277173e+16	9.245493e+06
2.292511e+16	9.312669e+06
2.307941e+16	9.380334e+06
2.323465e+16	9.448490e+06
2.339082e+16	9.517141e+06
2.354794e+16	9.586291e+06
2.370600e+16	9.655944e+06
2.386502e+16	9.726103e+06
2.402500e+16	9.796771e+06
2.418593e+16	9.867953e+06
2.434784e+16	9.939652e+06
2.451072e+16	1.001187e+07
2.467458e+16	1.008462e+07
2.483942e+16	1.015789e+07
2.500526e+16	1.023170e+07
2.517209e+16	1.030604e+07
2.533992e+16	1.038092e+07
2.550875e+16	1.045635e+07
2.567860e+16	1.053232e+07
2.584946e+16	1.060885e+07
2.602135e+16	1.068593e+07
2.619426e+16	1.076357e+07
2.636821e+16	1.084178e+07
2.654320e+16	1.092055e+07
2.671923e+16	1.099990e+07
2.689631e+16	1.107983e+07
2.707445e+16	1.116033e+07
2.725366e+16	1.124142e+07
2.743393e+16	1.132310e+07
2.761527e+16	1.140537e+07
2.779769e+16	1.148824e+07
2.798120e+16	1.157171e+07
2.816580e+16	1.165579e+07
2.835150e+16	1.174048e+07
2.853830e+16	1.182578e+07
2.872621e+16	1.191171e+07
2.891523e+16	1.199826e+07
2.910538e+16	1.208543e+07
2.929665e+16	1.217325e+07
2.948905e+16	1.226169e+07
2.968260e+16	1.235079e+07
2.987729e+16	1.244053e+07
3.007313e+16	1.253092e+07
3.027013e+16	1.262196e+07
3.046830e+16	1.271367e+07
3.066764e+16	1.280605e+07
3.086815e+16	1.289910e+07
3.106984e+16	1.299282e+07
3.127273e+16	1.308722e+07
3.147681e+16	1.318231e+07
3.168210e+16	1.327809e+07
3.188859e+16	1.337457e+07
3.209630e+16	1.347175e+07
3.230523e+16	1.356963e+07
3.251539e+16	1.366823e+07
3.272678e+16	1.376754e+07
3.293942e+16	1.386757e+07
3.315330e+16	1.396833e+07
3.336844e+16	1.406982e+07
3.358485e+16	1.417205e+07
3.380252e+16	1.427503e+07
3.402146e+16	1.437875e+07
3.424169e+16	1.448322e+07
3.446321e+16	1.458845e+07
3.468603e+16	1.469445e+07
3.491014e+16	1.480122e+07
3.513557e+16	1.490876e+07
3.536232e+16	1.501709e+07
3.559039e+16	1.512620e+07
3.581979e+16	1.523610e+07
3.605053e+16	1.534681e+07
3.628261e+16	1.545831e+07
3.651605e+16	1.557063e+07
3.675085e+16	1.568377e+07
3.698702e+16	1.579772e+07
3.722456e+16	1.591251e+07
3.746348e+16	1.602812e+07
3.770379e+16	1.614458e+07
3.794550e+16	1.626189e+07
3.818862e+16	1.638004e+07
3.843314e+16	1.649906e+07
3.867909e+16	1.661894e+07
3.892646e+16	1.673969e+07
3.917527e+16	1.686132e+07
3.942552e+16	1.698383e+07
3.967721e+16	1.710723e+07
3.993037e+16	1.723153e+07
4.018499e+16	1.735673e+07
4.044109e+16	1.748284e+07
4.069867e+16	1.760987e+07
4.095773e+16	1.773782e+07
4.121829e+16	1.786670e+07
4.148036e+16	1.799652e+07
4.174394e+16	1.812728e+07
4.200904e+16	1.825899e+07
4.227567e+16	1.839166e+07
4.254384e+16	1.852529e+07
4.281355e+16	1.865989e+07
4.308482e+16	1.879547e+07
4.335765e+16	1.893204e+07
4.363205e+16	1.906959e+07
4.390803e+16	1.920815e+07
4.418559e+16	1.934771e+07
4.446475e+16	1.948829e+07
4.474551e+16	1.962989e+07
4.502789e+16	1.977252e+07
4.531188e+16	1.991618e+07
4.559751e+16	2.006089e+07
4.588477e+16	2.020665e+07
4.617368e+16	2.035347e+07
4.646425e+16	2.050136e+07
4.675648e+16	2.065032e+07
4.705038e+16	2.080036e+07
4.734597e+16	2.095149e+07
4.764324e+16	2.110372e+07
4.794222e+16	2.125706e+07
4.824290e+16	2.141151e+07
4.854530e+16	2.156708e+07
4.884943e+16	2.172379e+07
4.915530e+16	2.188163e+07
4.946291e+16	2.204062e+07
4.977227e+16	2.220076e+07
5.008340e+16	2.236207e+07
5.039630e+16	2.252455e+07
5.071098e+16	2.268821e+07
5.102746e+16	2.285306e+07
5.134573e+16	2.301910e+07
5.166582e+16	2.318636e+07
5.198773e+16	2.335483e+07
5.231146e+16	2.352452e+07
5.263704e+16	2.369544e+07
5.296446e+16	2.386761e+07
5.329375e+16	2.404103e+07
5.362490e+16	2.421571e+07
5.395793e+16	2.439166e+07
5.429285e+16	2.456888e+07
5.462967e+16	2.474740e+07
5.496839e+16	2.492721e+07
5.530904e+16	2.510833e+07
5.565161e+16	2.529076e+07
5.599612e+16	2.547452e+07
5.634258e+16	2.565961e+07
5.669100e+16	2.584605e+07
5.704139e+16	2.603385e+07
5.739376e+16	2.622301e+07
5.774812e+16	2.641354e+07
5.810447e+16	2.660545e+07
5.846284e+16	2.679877e+07
5.882324e+16	2.699348e+07
5.918566e+16	2.718961e+07
5.955012e+16	2.738717e+07
5.991664e+16	2.758616e+07
6.028523e+16	2.778660e+07
6.065589e+16	2.798849e+07
6.102863e+16	2.819185e+07
6.140347e+16	2.839669e+07
6.178042e+16	2.860302e+07
6.215949e+16	2.881084e+07
6.254069e+16	2.902018e+07
6.292403e+16	2.923103e+07
6.330952e+16	2.944342e+07
6.369718e+16	2.965735e+07
6.408701e+16	2.987284e+07
6.447902e+16	3.008989e+07
6.487324e+16	3.030852e+07
6.526966e+16	3.052874e+07
6.566831e+16	3.075056e+07
6.606919e+16	3.097398e+07
6.647231e+16	3.119904e+07
6.687768e+16	3.142573e+07
6.728533e+16	3.165406e+07
6.769525e+16	3.188405e+07
6.810747e+16	3.211572e+07
6.852199e+16	3.234907e+07
6.893882e+16	3.258411e+07
6.935798e+16	3.282086e+07
6.977948e+16	3.305933e+07
7.020333e+16	3.329954e+07
7.062955e+16	3.354149e+07
7.105814e+16	3.378520e+07
7.148912e+16	3.403067e+07
7.192251e+16	3.427794e+07
7.235830e+16	3.452700e+07
7.279652e+16	3.477786e+07
7.323718e+16	3.503056e+07
7.368030e+16	3.528508e+07
7.412587e+16	3.554146e+07
7.457393e+16	3.579970e+07
7.502447e+16	3.605981e+07
7.547751e+16	3.632182e+07
7.593308e+16	3.658573e+07
7.639117e+16	3.685155e+07
7.685180e+16	3.711931e+07
7.731499e+16	3.738902e+07
7.778075e+16	3.766068e+07
7.824909e+16	3.793432e+07
7.872002e+16	3.820994e+07
7.919356e+16	3.848757e+07
7.966973e+16	3.876722e+07
8.014853e+16	3.904889e+07
8.062998e+16	3.933262e+07
8.111410e+16	3.961840e+07
8.160089e+16	3.990626e+07
8.209037e+16	4.019622e+07
8.258256e+16	4.048828e+07
8.307747e+16	4.078246e+07
8.357511e+16	4.107878e+07
8.407550e+16	4.137725e+07
8.457864e+16	4.167789e+07
8.508457e+16	4.198072e+07
8.559329e+16	4.228574e+07
8.610481e+16	4.259299e+07
8.661914e+16	4.290246e+07
8.713632e+16	4.321418e+07
8.765634e+16	4.352817e+07
8.817922e+16	4.384444e+07
8.870499e+16	4.416301e+07
8.923364e+16	4.448389e+07
8.976521e+16	4.480711e+07
9.029969e+16	4.513267e+07
9.083712e+16	4.546060e+07
9.137750e+16	4.579091e+07
9.192084e+16	4.612362e+07
9.246717e+16	4.645874e+07
9.301650e+16	4.679631e+07
9.356885e+16	4.713632e+07
9.412422e+16	4.747881e+07
9.468264e+16	4.782378e+07
9.524412e+16	4.817126e+07
9.580868e+16	4.852127e+07
9.637634e+16	4.887382e+07
9.694710e+16	4.922893e+07
9.752098e+16	4.958662e+07
9.809801e+16	4.994691e+07
9.867820e+16	5.030981e+07
9.926156e+16	5.067536e+07
9.984811e+16	5.104356e+07
1.004379e+17	5.141443e+07
1.010308e+17	5.178800e+07
1.016271e+17	5.216429e+07
1.022265e+17	5.254331e+07
1.028293e+17	5.292508e+07
1.034353e+17	5.330962e+07
1.040447e+17	5.369697e+07
1.046574e+17	5.408712e+07
1.052734e+17	5.448011e+07
1.058927e+17	5.487595e+07
1.065155e+17	5.527467e+07
1.071416e+17	5.567629e+07
1.077712e+17	5.608083e+07
1.084042e+17	5.648830e+07
1.090406e+17	5.689874e+07
1.096805e+17	5.731216e+07
1.103238e+17	5.772858e+07
1.109707e+17	5.814803e+07
1.116211e+17	5.857052e+07
1.122750e+17	5.899609e+07
1.129325e+17	5.942475e+07
1.135935e+17	5.985652e+07
1.142582e+17	6.029143e+07
1.149264e+17	6.072950e+07
1.155983e+17	6.117075e+07
1.162738e+17	6.161521e+07
1.169530e+17	6.206289e+07
1.176358e+17	6.251383e+07
1.183224e+17	6.296805e+07
1.190127e+17	6.342557e+07
1.197067e+17	6.388641e+07
1.204045e+17	6.435060e+07
1.211060e+17	6.481816e+07
1.218114e+17	6.528912e+07
1.225206e+17	6.576350e+07
1.232336e+17	6.624133e+07
1.239504e+17	6.672263e+07
1.246712e+17	6.720743e+07
1.253958e+17	6.769575e+07
1.261244e+17	6.818761e+07
1.268569e+17	6.868306e+07
1.275933e+17	6.918210e+07
1.283338e+17	6.968477e+07
1.290782e+17	7.019109e+07
1.298266e+17	7.070108e+07
1.305791e+17	7.121479e+07
1.313356e+17	7.173222e+07
1.320962e+17	7.225342e+07
1.328609e+17	7.277840e+07
1.336298e+17	7.330720e+07
1.344028e+17	7.383984e+07
1.351799e+17	7.437635e+07
1.359612e+17	7.491676e+07
1.367467e+17	7.546109e+07
1.375365e+17	7.600938e+07
1.383305e+17	7.656166e+07
1.391288e+17	7.711794e+07
1.399314e+17	7.767827e+07
1.407382e+17	7.824267e+07
1.415494e+17	7.881117e+07
1.423650e+17	7.938380e+07
1.431850e+17	7.996059e+07
1.440093e+17	8.054158e+07
1.448381e+17	8.112678e+07
1.456714e+17	8.171623e+07
1.465091e+17	8.230997e+07
1.473513e+17	8.290803e+07
1.481980e+17	8.351042e+07
1.490492e+17	8.411720e+07
1.499050e+17	8.472838e+07
1.507654e+17	8.534401e+07
1.516305e+17	8.596411e+07
1.525001e+17	8.658871e+07
1.533744e+17	8.721785e+07
1.542534e+17	8.785156e+07
1.551371e+17	8.848988e+07
1.560255e+17	8.913283e+07
1.569186e+17	8.978046e+07
1.578166e+17	9.043279e+07
1.587193e+17	9.108986e+07
1.596269e+17	9.175171e+07
1.605393e+17	9.241837e+07
1.614566e+17	9.308986e+07
1.623788e+17	9.376624e+07
1.633059e+17	9.444753e+07
1.642379e+17	9.513378e+07
1.651750e+17	9.582501e+07
1.661170e+17	9.652126e+07
1.670640e+17	9.722257e+07
1.680162e+17	9.792897e+07
1.689733e+17	9.864051e+07
1.699356e+17	9.935722e+07
1.709030e+17	1.000791e+08
1.718756e+17	1.008063e+08
1.728533e+17	1.015387e+08
1.738363e+17	1.022765e+08
1.748245e+17	1.030196e+08
1.758179e+17	1.037682e+08
1.768166e+17	1.045221e+08
1.778207e+17	1.052816e+08
1.788301e+17	1.060465e+08
1.798448e+17	1.068170e+08
1.808649e+17	1.075932e+08
1.818905e+17	1.083749e+08
1.829215e+17	1.091624e+08
1.839580e+17	1.099555e+08
1.850000e+17	1.107544e+08
1.860475e+17	1.115592e+08
1.871006e+17	1.123697e+08
1.881593e+17	1.131862e+08
1.892235e+17	1.140086e+08
1.902935e+17	1.148370e+08
1.913691e+17	1.156714e+08
1.924504e+17	1.165118e+08
1.935374e+17	1.173584e+08
1.946302e+17	1.182111e+08
1.957288e+17	1.190700e+08
1.968332e+17	1.199351e+08
1.979435e+17	1.208066e+08
1.990596e+17	1.216843e+08
2.001817e+17	1.225685e+08
2.013096e+17	1.234590e+08
2.024436e+17	1.243561e+08
2.035835e+17	1.252596e+08
2.047295e+17	1.261697e+08
2.058815e+17	1.270865e+08
2.070397e+17	1.280099e+08
2.082039e+17	1.289400e+08
2.093743e+17	1.298768e+08
2.105509e+17	1.308205e+08
2.117337e+17	1.317710e+08
2.129227e+17	1.327284e+08
2.141180e+17	1.336928e+08
2.153196e+17	1.346642e+08
2.165276e+17	1.356427e+08
2.177419e+17	1.366282e+08
2.189626e+17	1.376210e+08
2.201898e+17	1.386209e+08
2.214235e+17	1.396281e+08
2.226636e+17	1.406426e+08
2.239103e+17	1.416645e+08
2.251635e+17	1.426938e+08
2.264234e+17	1.437306e+08
2.276898e+17	1.447749e+08
2.289630e+17	1.458268e+08
2.302428e+17	1.468864e+08
2.315294e+17	1.479537e+08
2.328228e+17	1.490287e+08
2.341229e+17	1.501115e+08
2.354299e+17	1.512022e+08
2.367438e+17	1.523008e+08
2.380646e+17	1.534074e+08
2.393923e+17	1.545220e+08
2.407270e+17	1.556448e+08
2.420687e+17	1.567756e+08
2.434174e+17	1.579148e+08
2.447733e+17	1.590621e+08
2.461362e+17	1.602179e+08
2.475063e+17	1.613820e+08
2.488836e+17	1.625546e+08
2.502682e+17	1.637357e+08
2.516599e+17	1.649253e+08
2.530590e+17	1.661237e+08
2.544654e+17	1.673307e+08
2.558792e+17	1.685465e+08
2.573004e+17	1.697711e+08
2.587291e+17	1.710047e+08
2.601652e+17	1.722472e+08
2.616089e+17	1.734987e+08
2.630601e+17	1.747593e+08
2.645190e+17	1.760291e+08
2.659854e+17	1.773081e+08
2.674595e+17	1.785964e+08
2.689414e+17	1.798940e+08
2.704310e+17	1.812011e+08
2.719284e+17	1.825177e+08
2.734336e+17	1.838439e+08
2.749467e+17	1.851796e+08
2.764677e+17	1.865251e+08
2.779967e+17	1.878804e+08
2.795336e+17	1.892455e+08
2.810786e+17	1.906205e+08
2.826317e+17	1.920056e+08
2.841928e+17	1.934006e+08
2.857621e+17	1.948059e+08
2.873396e+17	1.962213e+08
2.889254e+17	1.976470e+08
2.905194e+17	1.990831e+08
2.921217e+17	2.005296e+08
2.937324e+17	2.019866e+08
2.953515e+17	2.034542e+08
2.969790e+17	2.049325e+08
2.986150e+17	2.064215e+08
3.002596e+17	2.079213e+08
3.019127e+17	2.094321e+08
3.035744e+17	2.109538e+08
3.052448e+17	2.124865e+08
3.069239e+17	2.140304e+08
3.086117e+17	2.155855e+08
3.103084e+17	2.171519e+08
3.120138e+17	2.187297e+08
3.137282e+17	2.203190e+08
3.154514e+17	2.219198e+08
3.171836e+17	2.235322e+08
3.189249e+17	2.251564e+08
3.206751e+17	2.267924e+08
3.224345e+17	2.284402e+08
3.242031e+17	2.301000e+08
3.259808e+17	2.317719e+08
3.277677e+17	2.334559e+08
3.295640e+17	2.351522e+08
3.313696e+17	2.368607e+08
3.331845e+17	2.385817e+08
3.350089e+17	2.403152e+08
3.368428e+17	2.420613e+08
3.386862e+17	2.438201e+08
3.405391e+17	2.455917e+08
3.424017e+17	2.473761e+08
3.442739e+17	2.491735e+08
3.461559e+17	2.509840e+08
3.480476e+17	2.528076e+08
3.499491e+17	2.546445e+08
3.518605e+17	2.564947e+08
3.537817e+17	2.583583e+08
3.557130e+17	2.602355e+08
3.576542e+17	2.621264e+08
3.596055e+17	2.640309e+08
3.615670e+17	2.659493e+08
3.635385e+17	2.678817e+08
3.655203e+17	2.698281e+08
3.675124e+17	2.717886e+08
3.695147e+17	2.737634e+08
3.715275e+17	2.757525e+08
3.735506e+17	2.777561e+08
3.755842e+17	2.797742e+08
3.776283e+17	2.818070e+08
3.796830e+17	2.838546e+08
3.817484e+17	2.859171e+08
3.838244e+17	2.879945e+08
3.859111e+17	2.900870e+08
3.880086e+17	2.921947e+08
3.901170e+17	2.943178e+08
3.922363e+17	2.964563e+08
3.943665e+17	2.986103e+08
3.965077e+17	3.007799e+08
3.986600e+17	3.029654e+08
4.008234e+17	3.051667e+08
4.029979e+17	3.073840e+08
4.051837e+17	3.096174e+08
4.073808e+17	3.118670e+08
4.095892e+17	3.141330e+08
4.118090e+17	3.164154e+08
4.140402e+17	3.187145e+08
4.162830e+17	3.210302e+08
4.185373e+17	3.233628e+08
4.208032e+17	3.257123e+08
4.230809e+17	3.280788e+08
4.253702e+17	3.304626e+08
4.276714e+17	3.328637e+08
4.299844e+17	3.352823e+08
4.323094e+17	3.377184e+08
4.346463e+17	3.401722e+08
4.369952e+17	3.426438e+08
4.393563e+17	3.451334e+08
4.417295e+17	3.476411e+08
4.441149e+17	3.501670e+08
4.465126e+17	3.527113e+08
4.489227e+17	3.552740e+08
4.513451e+17	3.578554e+08
4.537800e+17	3.604555e+08
4.562274e+17	3.630746e+08
4.586875e+17	3.657126e+08
4.611601e+17	3.683698e+08
4.636455e+17	3.710463e+08
4.661437e+17	3.737423e+08
4.686547e+17	3.764579e+08
4.711786e+17	3.791932e+08
4.737154e+17	3.819483e+08
4.762654e+17	3.847235e+08
4.788284e+17	3.875189e+08
4.814045e+17	3.903345e+08
4.839939e+17	3.931706e+08
4.865966e+17	3.960274e+08
4.892127e+17	3.989048e+08
4.918422e+17	4.018032e+08
4.944851e+17	4.047227e+08
4.971417e+17	4.076633e+08
4.998118e+17	4.106253e+08
5.024957e+17	4.136089e+08
5.051933e+17	4.166141e+08
5.079048e+17	4.196412e+08
5.106302e+17	4.226902e+08
5.133695e+17	4.257614e+08
5.161229e+17	4.288550e+08
5.188904e+17	4.319710e+08
5.216721e+17	4.351096e+08
5.244680e+17	4.382710e+08
5.272783e+17	4.414555e+08
5.301029e+17	4.446630e+08
5.329420e+17	4.478939e+08
5.357957e+17	4.511482e+08
5.386640e+17	4.544262e+08
5.415469e+17	4.577280e+08
5.444446e+17	4.610538e+08
5.473572e+17	4.644037e+08
5.502846e+17	4.677780e+08
5.532270e+17	4.711768e+08
5.561845e+17	4.746003e+08
5.591571e+17	4.780487e+08
5.621449e+17	4.815221e+08
5.651480e+17	4.850208e+08
5.681664e+17	4.885449e+08
5.712003e+17	4.920946e+08
5.742497e+17	4.956701e+08
5.773147e+17	4.992716e+08
5.803953e+17	5.028992e+08
5.834916e+17	5.065532e+08
5.866038e+17	5.102337e+08
5.897319e+17	5.139410e+08
5.928760e+17	5.176752e+08
5.960361e+17	5.214366e+08
5.992123e+17	5.252253e+08
6.024048e+17	5.290415e+08
6.056135e+17	5.328854e+08
6.088387e+17	5.367573e+08
6.120803e+17	5.406573e+08
6.153384e+17	5.445857e+08
6.186131e+17	5.485425e+08
6.219046e+17	5.525282e+08
6.252128e+17	5.565428e+08
6.285380e+17	5.605865e+08
6.318800e+17	5.646597e+08
6.352391e+17	5.687624e+08
6.386154e+17	5.728950e+08
6.420088e+17	5.770575e+08
6.454196e+17	5.812503e+08
6.488477e+17	5.854736e+08
6.522933e+17	5.897276e+08
6.557564e+17	5.940125e+08
6.592372e+17	5.983285e+08
6.627357e+17	6.026759e+08
6.662520e+17	6.070548e+08
6.697862e+17	6.114656e+08
6.733384e+17	6.159084e+08
6.769087e+17	6.203835e+08
6.804972e+17	6.248911e+08
6.841039e+17	6.294315e+08
6.877290e+17	6.340049e+08
6.913725e+17	6.386115e+08
6.950346e+17	6.432515e+08
6.987153e+17	6.479253e+08
7.024147e+17	6.526330e+08
7.061329e+17	6.573750e+08
7.098700e+17	6.621514e+08
7.136261e+17	6.669625e+08
7.174013e+17	6.718085e+08
7.211957e+17	6.766898e+08
7.250094e+17	6.816065e+08
7.288425e+17	6.865590e+08
7.326950e+17	6.915474e+08
7.365671e+17	6.965721e+08
7.404589e+17	7.016333e+08
7.443705e+17	7.067313e+08
7.483019e+17	7.118663e+08
7.522532e+17	7.170386e+08
7.562247e+17	7.222485e+08
7.602163e+17	7.274962e+08
7.642281e+17	7.327821e+08
7.682603e+17	7.381064e+08
7.723130e+17	7.434694e+08
7.763862e+17	7.488713e+08
7.804801e+17	7.543125e+08
7.845948e+17	7.597933e+08
7.887303e+17	7.653138e+08
7.928869e+17	7.708745e+08
7.970644e+17	7.764755e+08
8.012632e+17	7.821173e+08
8.054833e+17	7.878001e+08
8.097247e+17	7.935241e+08
8.139877e+17	7.992897e+08
8.182722e+17	8.050973e+08
8.225785e+17	8.109470e+08
8.269066e+17	8.168392e+08
8.312566e+17	8.227743e+08
8.356286e+17	8.287524e+08
8.400228e+17	8.347740e+08
8.444392e+17	8.408394e+08
8.488780e+17	8.469488e+08
8.533393e+17	8.531026e+08
8.578232e+17	8.593011e+08
8.623297e+17	8.655447e+08
8.668591e+17	8.718336e+08
8.714114e+17	8.781682e+08
8.759867e+17	8.845489e+08
8.805852e+17	8.909759e+08
8.852070e+17	8.974496e+08
8.898521e+17	9.039703e+08
8.945207e+17	9.105384e+08
8.992129e+17	9.171543e+08
9.039289e+17	9.238182e+08
9.086687e+17	9.305305e+08
9.134325e+17	9.372916e+08
9.182203e+17	9.441019e+08
9.230324e+17	9.509616e+08
9.278687e+17	9.578711e+08
9.327296e+17	9.648309e+08
9.376149e+17	9.718412e+08
9.425250e+17	9.789025e+08
9.474599e+17	9.860150e+08
9.524196e+17	9.931793e+08
9.574045e+17	1.000396e+09
9.624145e+17	1.007664e+09
9.674498e+17	1.014986e+09
9.725106e+17	1.022361e+09
9.775968e+17	1.029789e+09
9.827088e+17	1.037271e+09
9.878466e+17	1.044808e+09
9.930103e+17	1.052399e+09
9.982000e+17	1.060046e+09
1.003416e+18	1.067748e+09
1.008658e+18	1.075506e+09
1.013927e+18	1.083321e+09
1.019222e+18	1.091192e+09
1.024544e+18	1.099120e+09
1.029893e+18	1.107106e+09
1.035269e+18	1.115150e+09
1.040672e+18	1.123253e+09
1.046102e+18	1.131414e+09
1.051559e+18	1.139635e+09
1.057044e+18	1.147916e+09
1.062557e+18	1.156256e+09
1.068098e+18	1.164657e+09
1.073666e+18	1.173120e+09
1.079262e+18	1.181643e+09
1.084887e+18	1.190229e+09
1.090540e+18	1.198877e+09
1.096221e+18	1.207588e+09
1.101932e+18	1.216362e+09
1.107670e+18	1.225200e+09
1.113438e+18	1.234102e+09
1.119235e+18	1.243069e+09
1.125061e+18	1.252101e+09
1.130916e+18	1.261198e+09
1.136801e+18	1.270362e+09
1.142715e+18	1.279592e+09
