# Zeng et al. (2021) core EOS (Holzapfel EOS)
# Pressure (Pa)	Density (kg m-3)
7.072315e+15	4.684178e+05
7.171320e+15	4.720348e+05
7.271690e+15	4.756796e+05
7.373442e+15	4.793526e+05
7.476595e+15	4.830540e+05
7.581169e+15	4.867839e+05
7.687182e+15	4.905427e+05
7.794655e+15	4.943304e+05
7.903607e+15	4.981474e+05
8.014058e+15	5.019939e+05
8.126028e+15	5.058701e+05
8.239539e+15	5.097762e+05
8.354611e+15	5.137125e+05
8.471265e+15	5.176792e+05
8.589523e+15	5.216765e+05
8.709406e+15	5.257047e+05
8.830937e+15	5.297639e+05
8.954138e+15	5.338546e+05
9.079032e+15	5.379768e+05
9.205641e+15	5.421308e+05
9.333989e+15	5.463169e+05
9.464100e+15	5.505353e+05
9.595996e+15	5.547863e+05
9.729704e+15	5.590702e+05
9.865247e+15	5.633871e+05
1.000265e+16	5.677373e+05
1.014194e+16	5.721211e+05
1.028314e+16	5.765388e+05
1.042627e+16	5.809906e+05
1.057137e+16	5.854768e+05
1.071846e+16	5.899976e+05
1.086756e+16	5.945533e+05
1.101871e+16	5.991442e+05
1.117193e+16	6.037705e+05
1.132725e+16	6.084326e+05
1.148469e+16	6.131307e+05
1.164430e+16	6.178650e+05
1.180609e+16	6.226359e+05
1.197009e+16	6.274436e+05
1.213634e+16	6.322885e+05
1.230487e+16	6.371708e+05
1.247570e+16	6.420907e+05
1.264887e+16	6.470487e+05
1.282441e+16	6.520449e+05
1.300236e+16	6.570798e+05
1.318273e+16	6.621535e+05
1.336557e+16	6.672663e+05
1.355092e+16	6.724187e+05
1.373879e+16	6.776108e+05
1.392924e+16	6.828430e+05
1.412229e+16	6.881157e+05
1.431797e+16	6.934290e+05
1.451633e+16	6.987834e+05
1.471740e+16	7.041791e+05
1.492122e+16	7.096165e+05
1.512782e+16	7.150958e+05
1.533724e+16	7.206175e+05
1.554952e+16	7.261818e+05
1.576470e+16	7.317891e+05
1.598282e+16	7.374397e+05
1.620391e+16	7.431339e+05
1.642802e+16	7.488720e+05
1.665519e+16	7.546545e+05
1.688545e+16	7.604817e+05
1.711886e+16	7.663538e+05
1.735545e+16	7.722712e+05
1.759527e+16	7.782344e+05
1.783835e+16	7.842436e+05
1.808475e+16	7.902992e+05
1.833451e+16	7.964016e+05
1.858767e+16	8.025510e+05
1.884427e+16	8.087480e+05
1.910438e+16	8.149928e+05
1.936803e+16	8.212859e+05
1.963527e+16	8.276275e+05
1.990614e+16	8.340181e+05
2.018071e+16	8.404580e+05
2.045901e+16	8.469477e+05
2.074110e+16	8.534875e+05
2.102703e+16	8.600777e+05
2.131686e+16	8.667189e+05
2.161062e+16	8.734113e+05
2.190838e+16	8.801555e+05
2.221019e+16	8.869517e+05
2.251611e+16	8.938003e+05
2.282618e+16	9.007019e+05
2.314047e+16	9.076567e+05
2.345904e+16	9.146653e+05
2.378193e+16	9.217279e+05
2.410921e+16	9.288451e+05
2.444094e+16	9.360173e+05
2.477717e+16	9.432448e+05
2.511798e+16	9.505282e+05
2.546341e+16	9.578678e+05
2.581353e+16	9.652640e+05
2.616841e+16	9.727174e+05
2.652811e+16	9.802283e+05
2.689269e+16	9.877972e+05
2.726222e+16	9.954246e+05
2.763676e+16	1.003111e+06
2.801639e+16	1.010856e+06
2.840116e+16	1.018662e+06
2.879116e+16	1.026528e+06
2.918645e+16	1.034454e+06
2.958709e+16	1.042442e+06
2.999317e+16	1.050491e+06
3.040476e+16	1.058602e+06
3.082193e+16	1.066776e+06
3.124475e+16	1.075014e+06
3.167330e+16	1.083314e+06
3.210766e+16	1.091679e+06
3.254791e+16	1.100109e+06
3.299412e+16	1.108603e+06
3.344638e+16	1.117164e+06
3.390476e+16	1.125790e+06
3.436935e+16	1.134483e+06
3.484023e+16	1.143243e+06
3.531748e+16	1.152070e+06
3.580120e+16	1.160966e+06
3.629147e+16	1.169931e+06
3.678837e+16	1.178964e+06
3.729199e+16	1.188068e+06
3.780243e+16	1.197242e+06
3.831978e+16	1.206486e+06
3.884412e+16	1.215802e+06
3.937556e+16	1.225190e+06
3.991418e+16	1.234651e+06
4.046009e+16	1.244184e+06
4.101337e+16	1.253791e+06
4.157414e+16	1.263472e+06
