# Smith et al. (2018) solid iron EOS (https://doi.org/10.1038/s41550-018-0437-9)
# Vinet fit to experimental data
# Pressure (Pa)	Density (kg m-3)
5.067701e+13	8.077876e+04
5.141049e+13	8.134592e+04
5.215318e+13	8.191706e+04
5.290518e+13	8.249222e+04
5.366659e+13	8.307141e+04
5.443752e+13	8.365467e+04
5.521805e+13	8.424202e+04
5.600831e+13	8.483350e+04
5.680837e+13	8.542913e+04
5.761836e+13	8.602895e+04
5.843838e+13	8.663297e+04
5.926852e+13	8.724124e+04
6.010890e+13	8.785377e+04
6.095962e+13	8.847061e+04
6.182079e+13	8.909178e+04
6.269252e+13	8.971731e+04
6.357492e+13	9.034723e+04
6.446810e+13	9.098157e+04
6.537217e+13	9.162037e+04
6.628725e+13	9.226366e+04
6.721344e+13	9.291146e+04
6.815087e+13	9.356380e+04
6.909964e+13	9.422073e+04
7.005988e+13	9.488227e+04
7.103170e+13	9.554846e+04
7.201522e+13	9.621932e+04
7.301055e+13	9.689490e+04
7.401783e+13	9.757521e+04
7.503717e+13	9.826031e+04
7.606869e+13	9.895021e+04
7.711252e+13	9.964496e+04
7.816878e+13	1.003446e+05
7.923760e+13	1.010491e+05
8.031910e+13	1.017586e+05
8.141341e+13	1.024731e+05
8.252066e+13	1.031926e+05
8.364098e+13	1.039171e+05
8.477450e+13	1.046467e+05
8.592134e+13	1.053814e+05
8.708166e+13	1.061214e+05
8.825557e+13	1.068664e+05
8.944321e+13	1.076168e+05
9.064472e+13	1.083724e+05
9.186024e+13	1.091333e+05
9.308991e+13	1.098995e+05
9.433385e+13	1.106711e+05
9.559222e+13	1.114482e+05
9.686516e+13	1.122307e+05
9.815281e+13	1.130187e+05
9.945530e+13	1.138122e+05
1.007728e+14	1.146113e+05
1.021054e+14	1.154160e+05
1.034534e+14	1.162264e+05
1.048167e+14	1.170424e+05
1.061957e+14	1.178642e+05
1.075904e+14	1.186917e+05
1.090010e+14	1.195251e+05
1.104276e+14	1.203643e+05
1.118705e+14	1.212094e+05
1.133297e+14	1.220604e+05
1.148054e+14	1.229174e+05
1.162977e+14	1.237805e+05
1.178069e+14	1.246495e+05
1.193331e+14	1.255247e+05
1.208765e+14	1.264061e+05
1.224372e+14	1.272936e+05
1.240153e+14	1.281873e+05
1.256111e+14	1.290874e+05
1.272247e+14	1.299937e+05
1.288563e+14	1.309064e+05
1.305060e+14	1.318255e+05
1.321741e+14	1.327511e+05
1.338607e+14	1.336832e+05
1.355659e+14	1.346218e+05
1.372900e+14	1.355670e+05
1.390330e+14	1.365188e+05
1.407953e+14	1.374774e+05
1.425770e+14	1.384426e+05
1.443782e+14	1.394146e+05
1.461991e+14	1.403935e+05
1.480400e+14	1.413792e+05
1.499010e+14	1.423719e+05
1.517822e+14	1.433715e+05
1.536840e+14	1.443781e+05
1.556064e+14	1.453918e+05
1.575496e+14	1.464127e+05
1.595139e+14	1.474406e+05
1.614995e+14	1.484759e+05
1.635064e+14	1.495183e+05
1.655350e+14	1.505681e+05
1.675855e+14	1.516253e+05
1.696579e+14	1.526899e+05
1.717526e+14	1.537619e+05
1.738697e+14	1.548415e+05
1.760094e+14	1.559287e+05
1.781720e+14	1.570235e+05
1.803576e+14	1.581260e+05
1.825665e+14	1.592362e+05
1.847988e+14	1.603543e+05
1.870548e+14	1.614801e+05
1.893347e+14	1.626139e+05
1.916386e+14	1.637557e+05
1.939669e+14	1.649054e+05
1.963197e+14	1.660632e+05
1.986972e+14	1.672292e+05
2.010997e+14	1.684034e+05
2.035274e+14	1.695857e+05
2.059805e+14	1.707764e+05
2.084592e+14	1.719755e+05
2.109638e+14	1.731830e+05
2.134945e+14	1.743989e+05
2.160515e+14	1.756234e+05
2.186350e+14	1.768565e+05
2.212453e+14	1.780982e+05
2.238827e+14	1.793487e+05
2.265473e+14	1.806079e+05
2.292394e+14	1.818760e+05
2.319592e+14	1.831530e+05
2.347070e+14	1.844389e+05
2.374830e+14	1.857339e+05
2.402875e+14	1.870380e+05
2.431206e+14	1.883512e+05
2.459828e+14	1.896737e+05
2.488741e+14	1.910054e+05
2.517949e+14	1.923465e+05
2.547454e+14	1.936970e+05
2.577259e+14	1.950570e+05
2.607366e+14	1.964265e+05
2.637778e+14	1.978056e+05
2.668498e+14	1.991945e+05
2.699527e+14	2.005930e+05
2.730869e+14	2.020014e+05
2.762527e+14	2.034197e+05
